"student_id","course","group","family_id","sibling_ids","num_siblings"
1,3,1,1,NA,0
2,5,1,2,"3",1
3,1,3,2,"2",1
4,2,1,3,"5",1
5,4,3,3,"4",1
6,9,3,4,"7,8,9",3
7,5,2,4,"6,8,9",3
8,1,1,4,"6,7,9",3
9,2,1,4,"6,7,8",3
10,4,2,5,NA,0
11,9,3,6,"12,13",2
12,6,3,6,"11,13",2
13,8,2,6,"11,12",2
14,3,3,7,"15,16",2
15,4,2,7,"14,16",2
16,4,2,7,"14,15",2
17,1,3,8,"18",1
18,9,2,8,"17",1
19,1,3,9,NA,0
20,3,1,10,"21",1
21,3,2,10,"20",1
22,3,3,11,"23,24",2
23,3,1,11,"22,24",2
24,3,2,11,"22,23",2
25,8,1,12,NA,0
26,6,1,13,"27,28",2
27,5,2,13,"26,28",2
28,3,3,13,"26,27",2
29,5,2,14,"30",1
30,1,1,14,"29",1
31,5,3,15,NA,0
32,2,2,16,NA,0
33,6,3,17,NA,0
34,8,2,18,"35",1
35,8,3,18,"34",1
36,1,1,19,"37,38",2
37,9,3,19,"36,38",2
38,7,3,19,"36,37",2
39,8,3,20,NA,0
40,2,2,21,"41,42",2
41,6,1,21,"40,42",2
42,8,3,21,"40,41",2
43,2,3,22,NA,0
44,6,1,23,"45,46",2
45,7,2,23,"44,46",2
46,4,1,23,"44,45",2
47,1,2,24,"48",1
48,9,1,24,"47",1
49,2,2,25,"50",1
50,8,3,25,"49",1
51,7,1,26,NA,0
52,7,2,27,NA,0
53,3,3,28,"54,55,56",3
54,3,2,28,"53,55,56",3
55,4,1,28,"53,54,56",3
56,1,3,28,"53,54,55",3
57,2,3,29,NA,0
58,4,2,30,"59,60,61",3
59,1,1,30,"58,60,61",3
60,1,1,30,"58,59,61",3
61,5,3,30,"58,59,60",3
62,6,3,31,"63",1
63,7,1,31,"62",1
64,3,2,32,NA,0
65,4,2,33,"66",1
66,7,3,33,"65",1
67,3,2,34,"68",1
68,2,1,34,"67",1
69,1,2,35,"70,71,72,73,74,75",6
70,2,3,35,"69,71,72,73,74,75",6
71,1,2,35,"69,70,72,73,74,75",6
72,1,2,35,"69,70,71,73,74,75",6
73,9,2,35,"69,70,71,72,74,75",6
74,6,1,35,"69,70,71,72,73,75",6
75,2,1,35,"69,70,71,72,73,74",6
76,9,1,36,NA,0
77,8,2,37,"78",1
78,3,1,37,"77",1
79,5,1,38,NA,0
80,7,3,39,"81",1
81,9,3,39,"80",1
82,7,2,40,"83",1
83,9,2,40,"82",1
84,7,3,41,"85",1
85,3,2,41,"84",1
86,9,2,42,"87",1
87,7,3,42,"86",1
88,1,2,43,"89",1
89,4,2,43,"88",1
90,8,3,44,NA,0
91,1,2,45,"92,93,94",3
92,3,3,45,"91,93,94",3
93,6,3,45,"91,92,94",3
94,8,1,45,"91,92,93",3
95,7,2,46,"96",1
96,3,3,46,"95",1
97,6,2,47,NA,0
98,3,2,48,NA,0
99,1,2,49,NA,0
100,5,2,50,NA,0
101,4,1,51,"102",1
102,1,2,51,"101",1
103,4,3,52,"104",1
104,7,3,52,"103",1
105,6,2,53,"106",1
106,8,1,53,"105",1
107,7,3,54,NA,0
108,7,2,55,"109",1
109,9,3,55,"108",1
110,9,1,56,NA,0
111,8,2,57,"112,113",2
112,3,2,57,"111,113",2
113,9,2,57,"111,112",2
114,5,2,58,NA,0
115,2,1,59,"116,117,118",3
116,8,3,59,"115,117,118",3
117,1,1,59,"115,116,118",3
118,4,1,59,"115,116,117",3
119,6,2,60,"120",1
120,8,3,60,"119",1
121,4,2,61,NA,0
122,9,3,62,"123",1
123,7,3,62,"122",1
124,7,1,63,NA,0
125,5,3,64,NA,0
126,6,3,65,NA,0
127,8,1,66,"128",1
128,3,3,66,"127",1
129,8,2,67,NA,0
130,3,2,68,NA,0
131,7,3,69,NA,0
132,2,3,70,"133",1
133,2,3,70,"132",1
134,3,2,71,NA,0
135,3,1,72,"136",1
136,6,1,72,"135",1
137,5,1,73,NA,0
138,8,1,74,"139",1
139,9,1,74,"138",1
140,1,3,75,NA,0
141,9,1,76,"142,143,144",3
142,3,1,76,"141,143,144",3
143,9,1,76,"141,142,144",3
144,5,1,76,"141,142,143",3
145,4,2,77,"146,147",2
146,7,1,77,"145,147",2
147,4,3,77,"145,146",2
148,6,3,78,NA,0
149,7,1,79,"150",1
150,1,3,79,"149",1
151,1,1,80,"152",1
152,6,3,80,"151",1
153,4,3,81,"154",1
154,2,2,81,"153",1
155,2,2,82,NA,0
156,4,3,83,NA,0
157,6,1,84,NA,0
158,2,1,85,"159,160",2
159,2,3,85,"158,160",2
160,1,3,85,"158,159",2
161,1,3,86,"162,163",2
162,7,2,86,"161,163",2
163,1,1,86,"161,162",2
164,7,2,87,"165",1
165,1,2,87,"164",1
166,4,3,88,NA,0
167,1,2,89,NA,0
168,9,2,90,"169",1
169,5,1,90,"168",1
170,7,1,91,"171",1
171,1,2,91,"170",1
172,5,2,92,"173,174,175",3
173,8,3,92,"172,174,175",3
174,7,1,92,"172,173,175",3
175,3,2,92,"172,173,174",3
176,2,2,93,NA,0
177,6,2,94,NA,0
178,6,3,95,"179",1
179,8,3,95,"178",1
180,9,2,96,NA,0
181,2,1,97,"182,183",2
182,3,2,97,"181,183",2
183,1,2,97,"181,182",2
184,3,3,98,NA,0
185,5,2,99,"186",1
186,7,2,99,"185",1
187,8,2,100,NA,0
188,7,1,101,NA,0
189,1,2,102,"190,191",2
190,7,1,102,"189,191",2
191,2,1,102,"189,190",2
192,4,1,103,"193",1
193,8,1,103,"192",1
194,5,3,104,"195",1
195,7,3,104,"194",1
196,2,1,105,"197",1
197,9,1,105,"196",1
198,9,3,106,NA,0
199,7,1,107,NA,0
200,4,3,108,"201,202",2
201,1,1,108,"200,202",2
202,1,2,108,"200,201",2
203,9,3,109,"204",1
204,1,2,109,"203",1
