"student_id","course","group","family_id","sibling_ids","num_siblings"
1,4,3,1,"2",1
2,7,3,1,"1",1
3,7,3,2,NA,0
4,9,1,3,"5",1
5,3,1,3,"4",1
6,8,2,4,"7,8,9",3
7,6,1,4,"6,8,9",3
8,2,3,4,"6,7,9",3
9,5,2,4,"6,7,8",3
10,6,2,5,"11",1
11,7,1,5,"10",1
12,3,3,6,"13,14,15,16",4
13,1,1,6,"12,14,15,16",4
14,4,1,6,"12,13,15,16",4
15,3,1,6,"12,13,14,16",4
16,6,3,6,"12,13,14,15",4
17,9,3,7,"18",1
18,3,3,7,"17",1
19,8,3,8,"20,21,22",3
20,5,1,8,"19,21,22",3
21,7,2,8,"19,20,22",3
22,4,3,8,"19,20,21",3
23,6,3,9,"24,25",2
24,1,3,9,"23,25",2
25,9,3,9,"23,24",2
26,4,1,10,NA,0
27,4,1,11,"28",1
28,1,2,11,"27",1
29,9,2,12,"30,31",2
30,7,1,12,"29,31",2
31,9,3,12,"29,30",2
32,1,2,13,"33,34",2
33,5,1,13,"32,34",2
34,8,2,13,"32,33",2
35,3,3,14,"36,37,38",3
36,2,3,14,"35,37,38",3
37,2,1,14,"35,36,38",3
38,9,2,14,"35,36,37",3
39,8,3,15,"40,41",2
40,5,3,15,"39,41",2
41,6,3,15,"39,40",2
42,9,1,16,"43",1
43,7,2,16,"42",1
44,5,1,17,"45",1
45,1,1,17,"44",1
46,1,3,18,"47,48",2
47,1,2,18,"46,48",2
48,9,3,18,"46,47",2
49,7,1,19,NA,0
50,2,1,20,"51,52",2
51,4,1,20,"50,52",2
52,1,3,20,"50,51",2
53,2,1,21,"54",1
54,5,3,21,"53",1
55,1,1,22,"56",1
56,5,3,22,"55",1
57,6,1,23,"58",1
58,9,1,23,"57",1
59,5,1,24,"60",1
60,5,2,24,"59",1
61,8,3,25,NA,0
62,2,3,26,NA,0
63,6,1,27,"64",1
64,8,2,27,"63",1
65,4,1,28,"66,67,68",3
66,5,1,28,"65,67,68",3
67,6,3,28,"65,66,68",3
68,3,2,28,"65,66,67",3
69,3,1,29,"70,71,72",3
70,9,1,29,"69,71,72",3
71,5,3,29,"69,70,72",3
72,4,2,29,"69,70,71",3
73,3,3,30,"74",1
74,9,2,30,"73",1
75,7,1,31,"76,77",2
76,3,1,31,"75,77",2
77,9,1,31,"75,76",2
78,8,3,32,"79,80",2
79,7,1,32,"78,80",2
80,8,3,32,"78,79",2
81,8,1,33,"82,83,84",3
82,7,3,33,"81,83,84",3
83,5,2,33,"81,82,84",3
84,7,3,33,"81,82,83",3
85,8,3,34,"86",1
86,2,3,34,"85",1
87,4,3,35,"88",1
88,5,2,35,"87",1
89,5,3,36,"90,91,92",3
90,8,3,36,"89,91,92",3
91,9,3,36,"89,90,92",3
92,7,1,36,"89,90,91",3
93,1,1,37,"94",1
94,8,2,37,"93",1
95,1,3,38,"96",1
96,2,2,38,"95",1
97,1,3,39,"98",1
98,9,1,39,"97",1
99,4,3,40,"100",1
100,2,3,40,"99",1
101,4,3,41,"102",1
102,9,2,41,"101",1
103,3,1,42,"104,105",2
104,6,2,42,"103,105",2
105,2,3,42,"103,104",2
106,3,3,43,"107",1
107,6,3,43,"106",1
108,7,2,44,NA,0
109,4,2,45,"110",1
110,8,1,45,"109",1
111,6,1,46,"112,113",2
112,2,2,46,"111,113",2
113,3,3,46,"111,112",2
114,2,2,47,"115,116",2
115,1,1,47,"114,116",2
116,4,2,47,"114,115",2
117,8,2,48,NA,0
118,4,2,49,"119",1
119,1,3,49,"118",1
120,2,3,50,"121",1
121,2,1,50,"120",1
122,3,1,51,"123",1
123,3,3,51,"122",1
124,2,2,52,NA,0
125,6,1,53,NA,0
126,3,1,54,"127,128",2
127,5,2,54,"126,128",2
128,5,1,54,"126,127",2
129,1,3,55,"130",1
130,3,2,55,"129",1
131,4,1,56,"132",1
132,3,2,56,"131",1
133,6,1,57,"134,135",2
134,8,1,57,"133,135",2
135,4,3,57,"133,134",2
136,9,3,58,NA,0
137,5,2,59,NA,0
138,5,3,60,NA,0
139,5,3,61,"140",1
140,7,1,61,"139",1
141,4,1,62,"142,143",2
142,8,1,62,"141,143",2
143,8,2,62,"141,142",2
144,1,2,63,"145",1
145,2,1,63,"144",1
146,3,3,64,"147",1
147,6,3,64,"146",1
148,6,2,65,"149,150",2
149,1,1,65,"148,150",2
150,5,3,65,"148,149",2
151,9,2,66,"152,153",2
152,1,1,66,"151,153",2
153,8,3,66,"151,152",2
154,8,1,67,"155,156",2
155,3,2,67,"154,156",2
156,4,1,67,"154,155",2
157,4,2,68,"158,159",2
158,8,2,68,"157,159",2
159,2,2,68,"157,158",2
160,7,3,69,NA,0
161,9,3,70,"162",1
162,1,2,70,"161",1
163,9,2,71,"164,165,166",3
164,7,3,71,"163,165,166",3
165,8,2,71,"163,164,166",3
166,3,3,71,"163,164,165",3
167,1,2,72,"168,169",2
168,3,2,72,"167,169",2
169,4,1,72,"167,168",2
170,6,2,73,"171,172,173",3
171,6,1,73,"170,172,173",3
172,4,1,73,"170,171,173",3
173,7,3,73,"170,171,172",3
174,9,1,74,"175,176",2
175,4,2,74,"174,176",2
176,9,2,74,"174,175",2
177,8,2,75,NA,0
178,9,1,76,"179",1
179,3,2,76,"178",1
180,9,1,77,"181",1
181,9,2,77,"180",1
182,5,3,78,"183,184",2
183,4,1,78,"182,184",2
184,5,3,78,"182,183",2
185,4,3,79,NA,0
186,9,1,80,NA,0
187,1,1,81,"188,189,190",3
