"student_id","course","group","family_id","sibling_ids","num_siblings"
1,3,4,1,NA,0
2,6,3,2,NA,0
3,4,3,3,NA,0
4,1,2,4,"5",1
5,4,2,4,"4",1
6,6,3,5,NA,0
7,6,4,6,"8,9",2
8,8,4,6,"7,9",2
9,5,3,6,"7,8",2
10,9,2,7,NA,0
11,7,4,8,"12",1
12,7,3,8,"11",1
13,3,3,9,"14",1
14,8,3,9,"13",1
15,5,4,10,NA,0
16,2,3,11,NA,0
17,4,4,12,"18",1
18,1,2,12,"17",1
19,9,3,13,"20",1
20,9,4,13,"19",1
21,8,1,14,"22,23",2
22,1,3,14,"21,23",2
23,5,2,14,"21,22",2
24,9,1,15,"25",1
25,7,4,15,"24",1
26,6,2,16,NA,0
27,8,1,17,NA,0
28,2,4,18,"29",1
29,3,2,18,"28",1
30,3,4,19,NA,0
31,5,3,20,"32",1
32,1,1,20,"31",1
33,1,3,21,NA,0
34,8,2,22,NA,0
35,7,3,23,NA,0
36,1,2,24,NA,0
37,9,3,25,NA,0
38,3,4,26,NA,0
39,1,4,27,NA,0
40,9,3,28,"41,42",2
41,1,4,28,"40,42",2
42,4,3,28,"40,41",2
43,8,1,29,"44,45",2
44,3,2,29,"43,45",2
45,1,4,29,"43,44",2
46,6,3,30,NA,0
47,6,3,31,"48",1
48,8,3,31,"47",1
49,6,2,32,"50",1
50,1,2,32,"49",1
51,7,2,33,"52",1
52,9,1,33,"51",1
53,2,3,34,"54",1
54,5,4,34,"53",1
55,2,3,35,NA,0
56,5,2,36,"57,58",2
57,6,4,36,"56,58",2
58,1,4,36,"56,57",2
59,1,3,37,NA,0
60,3,3,38,NA,0
61,2,3,39,NA,0
62,6,2,40,NA,0
63,3,1,41,NA,0
64,8,4,42,"65",1
65,2,3,42,"64",1
66,5,3,43,NA,0
67,7,3,44,NA,0
68,4,2,45,NA,0
69,3,4,46,"70",1
70,7,2,46,"69",1
71,2,4,47,"72",1
72,3,4,47,"71",1
73,3,4,48,NA,0
74,8,1,49,NA,0
75,4,1,50,NA,0
76,6,4,51,NA,0
77,3,3,52,NA,0
78,5,3,53,NA,0
79,8,2,54,"80",1
80,5,2,54,"79",1
81,8,3,55,NA,0
82,7,4,56,NA,0
83,6,4,57,"84",1
84,7,4,57,"83",1
85,5,3,58,NA,0
86,5,2,59,NA,0
87,3,2,60,NA,0
88,8,4,61,NA,0
89,4,3,62,"90",1
90,3,3,62,"89",1
91,4,2,63,NA,0
92,8,3,64,NA,0
93,3,4,65,"94",1
94,7,1,65,"93",1
95,1,2,66,"96",1
96,2,1,66,"95",1
97,2,3,67,"98",1
98,6,1,67,"97",1
99,7,2,68,"100",1
100,2,2,68,"99",1
101,6,4,69,NA,0
102,8,1,70,NA,0
103,8,4,71,"104,105",2
104,7,1,71,"103,105",2
105,6,3,71,"103,104",2
106,8,3,72,"107",1
107,7,2,72,"106",1
108,2,3,73,"109,110",2
109,4,1,73,"108,110",2
110,5,1,73,"108,109",2
111,7,3,74,"112",1
112,9,4,74,"111",1
113,2,3,75,NA,0
114,2,1,76,NA,0
115,5,4,77,NA,0
116,7,1,78,"117",1
117,7,1,78,"116",1
118,6,2,79,NA,0
119,3,2,80,NA,0
120,1,2,81,"121,122",2
121,8,4,81,"120,122",2
122,8,3,81,"120,121",2
123,1,2,82,NA,0
124,4,1,83,"125,126",2
125,4,3,83,"124,126",2
126,2,4,83,"124,125",2
127,5,1,84,NA,0
128,2,1,85,"129",1
129,9,4,85,"128",1
130,9,1,86,NA,0
131,8,1,87,"132",1
132,3,1,87,"131",1
133,2,3,88,NA,0
134,2,4,89,NA,0
135,1,4,90,"136",1
136,9,2,90,"135",1
137,8,2,91,NA,0
138,5,3,92,NA,0
139,8,3,93,"140",1
140,5,3,93,"139",1
141,1,1,94,"142",1
142,3,4,94,"141",1
143,8,2,95,"144",1
144,1,1,95,"143",1
145,9,2,96,"146",1
146,8,2,96,"145",1
147,8,3,97,"148",1
148,6,4,97,"147",1
149,2,1,98,"150,151",2
150,7,3,98,"149,151",2
151,7,4,98,"149,150",2
152,3,4,99,"153",1
153,9,4,99,"152",1
154,1,4,100,"155",1
155,5,1,100,"154",1
156,7,2,101,"157",1
157,2,2,101,"156",1
158,3,4,102,"159",1
159,4,3,102,"158",1
160,3,3,103,"161,162",2
161,5,3,103,"160,162",2
162,8,3,103,"160,161",2
163,8,3,104,NA,0
164,9,4,105,"165",1
165,2,2,105,"164",1
166,2,4,106,NA,0
167,6,4,107,NA,0
168,3,1,108,"169",1
169,6,1,108,"168",1
170,6,1,109,NA,0
171,7,1,110,NA,0
172,3,1,111,NA,0
173,1,3,112,NA,0
174,6,3,113,NA,0
175,8,2,114,"176",1
176,4,4,114,"175",1
177,7,1,115,NA,0
178,7,4,116,NA,0
179,3,1,117,"180",1
180,2,4,117,"179",1
181,5,2,118,"182",1
182,6,3,118,"181",1
183,9,1,119,NA,0
184,3,3,120,"185",1
185,4,4,120,"184",1
186,3,2,121,"187",1
187,1,1,121,"186",1
188,4,2,122,NA,0
189,7,4,123,"190",1
190,1,4,123,"189",1
191,8,3,124,NA,0
192,7,1,125,NA,0
193,5,4,126,"194",1
194,7,2,126,"193",1
195,8,2,127,"196",1
196,4,4,127,"195",1
197,7,3,128,"198,199",2
198,6,4,128,"197,199",2
199,4,2,128,"197,198",2
200,2,3,129,"201,202,203",3
201,4,3,129,"200,202,203",3
202,6,1,129,"200,201,203",3
203,7,3,129,"200,201,202",3
204,8,1,130,NA,0
205,9,3,131,"206,207",2
206,3,3,131,"205,207",2
207,1,1,131,"205,206",2
208,4,4,132,"209,210",2
209,4,3,132,"208,210",2
