"student_id","course","group","family_id","sibling_ids","num_siblings"
1,9,3,1,NA,0
2,9,3,2,NA,0
3,6,3,3,NA,0
4,1,1,4,"5",1
5,8,2,4,"4",1
6,1,2,5,NA,0
7,9,1,6,"8,9",2
8,4,2,6,"7,9",2
9,7,1,6,"7,8",2
10,6,2,7,NA,0
11,6,1,8,"12",1
12,6,3,8,"11",1
13,2,1,9,"14",1
14,8,3,9,"13",1
15,7,3,10,NA,0
16,2,3,11,NA,0
17,2,3,12,NA,0
18,5,2,13,NA,0
19,3,3,14,"20",1
20,9,3,14,"19",1
21,2,2,15,NA,0
22,6,2,16,NA,0
23,8,2,17,NA,0
24,4,2,18,NA,0
25,7,3,19,NA,0
26,9,2,20,NA,0
27,8,1,21,NA,0
28,9,1,22,NA,0
29,3,2,23,NA,0
30,8,3,24,NA,0
31,7,3,25,NA,0
32,2,1,26,NA,0
33,7,1,27,NA,0
34,2,3,28,"35",1
35,5,2,28,"34",1
36,5,2,29,"37",1
37,4,1,29,"36",1
38,7,2,30,NA,0
39,4,3,31,NA,0
40,3,3,32,NA,0
41,8,3,33,"42",1
42,1,1,33,"41",1
43,2,2,34,NA,0
44,6,2,35,NA,0
45,4,3,36,"46",1
46,1,3,36,"45",1
47,2,1,37,NA,0
48,1,3,38,NA,0
49,9,2,39,NA,0
50,3,1,40,NA,0
51,2,3,41,NA,0
52,3,2,42,NA,0
53,5,2,43,NA,0
54,9,3,44,NA,0
55,9,2,45,NA,0
56,8,2,46,"57",1
57,3,1,46,"56",1
58,2,1,47,NA,0
59,2,1,48,NA,0
60,8,1,49,NA,0
61,4,3,50,NA,0
62,9,2,51,NA,0
63,5,1,52,NA,0
64,5,3,53,NA,0
65,7,2,54,NA,0
66,5,3,55,NA,0
67,2,3,56,NA,0
68,5,1,57,NA,0
69,6,2,58,NA,0
70,3,2,59,NA,0
71,3,3,60,NA,0
72,7,1,61,NA,0
73,2,3,62,NA,0
74,3,2,63,NA,0
75,6,1,64,NA,0
76,5,3,65,NA,0
77,8,3,66,"78",1
78,4,3,66,"77",1
79,2,3,67,NA,0
80,8,2,68,"81",1
81,5,1,68,"80",1
82,6,3,69,NA,0
83,7,1,70,NA,0
84,8,3,71,"85",1
85,9,2,71,"84",1
86,8,2,72,NA,0
87,6,2,73,"88",1
88,8,1,73,"87",1
89,9,3,74,NA,0
90,9,3,75,NA,0
91,7,2,76,NA,0
92,7,1,77,NA,0
93,9,1,78,NA,0
94,2,2,79,NA,0
95,4,2,80,NA,0
96,4,1,81,"97",1
97,7,3,81,"96",1
98,9,1,82,NA,0
99,1,3,83,"100",1
100,4,2,83,"99",1
101,7,3,84,NA,0
102,3,2,85,NA,0
103,4,3,86,NA,0
104,1,2,87,NA,0
105,5,3,88,NA,0
106,6,2,89,NA,0
107,1,3,90,"108",1
108,9,3,90,"107",1
109,6,1,91,NA,0
110,8,1,92,NA,0
111,9,1,93,NA,0
112,3,1,94,NA,0
113,9,2,95,NA,0
114,3,1,96,NA,0
115,7,3,97,"116",1
116,7,1,97,"115",1
117,2,2,98,"118",1
118,6,1,98,"117",1
119,7,2,99,"120",1
120,5,2,99,"119",1
121,2,3,100,"122",1
122,8,2,100,"121",1
123,5,2,101,NA,0
124,4,1,102,"125",1
125,6,3,102,"124",1
126,6,3,103,"127",1
127,7,1,103,"126",1
128,4,1,104,NA,0
129,6,2,105,"130",1
130,5,1,105,"129",1
131,3,2,106,NA,0
132,5,1,107,NA,0
133,3,2,108,NA,0
134,2,2,109,NA,0
