"student_id","course","group","family_id","sibling_ids","num_siblings"
1,2,1,1,"2,3,4",3
2,9,3,1,"1,3,4",3
3,1,2,1,"1,2,4",3
4,7,3,1,"1,2,3",3
5,2,3,2,"6",1
6,4,1,2,"5",1
7,8,2,3,NA,0
8,6,2,4,"9,10",2
9,5,1,4,"8,10",2
10,1,1,4,"8,9",2
11,5,1,5,NA,0
12,3,3,6,"13,14,15,16,17",5
13,6,3,6,"12,14,15,16,17",5
14,2,2,6,"12,13,15,16,17",5
15,7,2,6,"12,13,14,16,17",5
16,2,3,6,"12,13,14,15,17",5
17,1,2,6,"12,13,14,15,16",5
18,7,3,7,"19",1
19,8,2,7,"18",1
20,6,1,8,"21,22",2
21,6,1,8,"20,22",2
22,5,3,8,"20,21",2
23,5,3,9,"24",1
24,8,1,9,"23",1
25,1,3,10,"26",1
26,1,2,10,"25",1
27,4,1,11,"28",1
28,3,3,11,"27",1
29,3,3,12,"30,31",2
30,4,1,12,"29,31",2
31,6,3,12,"29,30",2
32,2,2,13,"33,34,35",3
33,4,3,13,"32,34,35",3
34,2,3,13,"32,33,35",3
35,2,3,13,"32,33,34",3
36,2,1,14,"37,38",2
37,9,3,14,"36,38",2
38,6,1,14,"36,37",2
39,5,1,15,"40",1
40,5,2,15,"39",1
41,8,1,16,"42,43",2
42,6,3,16,"41,43",2
43,1,1,16,"41,42",2
44,5,1,17,"45,46",2
45,2,1,17,"44,46",2
46,8,2,17,"44,45",2
47,2,2,18,NA,0
48,7,2,19,"49",1
49,3,1,19,"48",1
50,1,2,20,"51,52,53,54,55,56",6
51,7,1,20,"50,52,53,54,55,56",6
52,4,2,20,"50,51,53,54,55,56",6
53,5,1,20,"50,51,52,54,55,56",6
54,1,3,20,"50,51,52,53,55,56",6
55,2,1,20,"50,51,52,53,54,56",6
56,1,1,20,"50,51,52,53,54,55",6
57,3,2,21,NA,0
58,6,1,22,NA,0
59,6,2,23,NA,0
60,6,2,24,NA,0
61,8,1,25,"62",1
62,2,3,25,"61",1
63,8,2,26,"64,65,66",3
64,8,3,26,"63,65,66",3
65,5,2,26,"63,64,66",3
66,4,1,26,"63,64,65",3
67,3,2,27,"68,69,70,71,72",5
68,4,2,27,"67,69,70,71,72",5
69,8,2,27,"67,68,70,71,72",5
70,2,2,27,"67,68,69,71,72",5
71,7,1,27,"67,68,69,70,72",5
72,8,3,27,"67,68,69,70,71",5
73,2,1,28,"74,75",2
74,3,2,28,"73,75",2
75,2,1,28,"73,74",2
76,7,2,29,"77",1
77,9,2,29,"76",1
78,8,3,30,"79",1
79,6,3,30,"78",1
80,8,2,31,"81,82,83,84",4
81,6,1,31,"80,82,83,84",4
82,7,2,31,"80,81,83,84",4
83,6,3,31,"80,81,82,84",4
84,8,2,31,"80,81,82,83",4
85,9,1,32,"86,87,88,89,90",5
86,5,1,32,"85,87,88,89,90",5
87,4,1,32,"85,86,88,89,90",5
88,2,1,32,"85,86,87,89,90",5
89,7,1,32,"85,86,87,88,90",5
90,3,1,32,"85,86,87,88,89",5
91,4,3,33,"92,93,94,95",4
92,6,3,33,"91,93,94,95",4
93,7,3,33,"91,92,94,95",4
94,5,3,33,"91,92,93,95",4
95,6,2,33,"91,92,93,94",4
96,9,1,34,"97,98,99",3
97,3,2,34,"96,98,99",3
98,5,2,34,"96,97,99",3
99,9,2,34,"96,97,98",3
100,8,1,35,"101,102",2
101,7,2,35,"100,102",2
102,9,1,35,"100,101",2
103,8,3,36,"104,105,106,107",4
104,4,1,36,"103,105,106,107",4
105,8,3,36,"103,104,106,107",4
106,5,3,36,"103,104,105,107",4
107,4,2,36,"103,104,105,106",4
108,2,3,37,"109,110",2
109,8,3,37,"108,110",2
110,8,1,37,"108,109",2
111,2,2,38,"112,113",2
112,1,1,38,"111,113",2
113,3,3,38,"111,112",2
114,2,3,39,"115",1
115,6,1,39,"114",1
116,1,2,40,NA,0
117,1,3,41,"118",1
118,1,3,41,"117",1
119,7,3,42,"120,121",2
120,1,1,42,"119,121",2
121,3,3,42,"119,120",2
122,3,2,43,"123,124,125",3
123,7,3,43,"122,124,125",3
124,4,1,43,"122,123,125",3
125,1,3,43,"122,123,124",3
126,4,3,44,NA,0
127,5,2,45,"128",1
128,1,2,45,"127",1
129,6,2,46,"130,131",2
130,2,2,46,"129,131",2
131,7,3,46,"129,130",2
132,5,3,47,"133",1
133,2,1,47,"132",1
134,1,3,48,NA,0
135,6,1,49,"136,137",2
136,9,3,49,"135,137",2
137,5,2,49,"135,136",2
138,5,2,50,"139,140,141,142",4
139,7,2,50,"138,140,141,142",4
140,9,3,50,"138,139,141,142",4
141,7,1,50,"138,139,140,142",4
142,3,1,50,"138,139,140,141",4
143,3,1,51,NA,0
144,1,2,52,"145,146,147",3
145,5,1,52,"144,146,147",3
146,6,2,52,"144,145,147",3
147,1,3,52,"144,145,146",3
148,5,2,53,"149,150,151,152,153",5
149,5,1,53,"148,150,151,152,153",5
150,2,2,53,"148,149,151,152,153",5
151,9,3,53,"148,149,150,152,153",5
152,9,2,53,"148,149,150,151,153",5
153,9,3,53,"148,149,150,151,152",5
154,6,3,54,"155,156,157",3
155,4,2,54,"154,156,157",3
156,4,1,54,"154,155,157",3
157,1,1,54,"154,155,156",3
158,6,3,55,"159,160",2
