"student_id","course","group","family_id","sibling_ids","num_siblings"
1,6,2,1,NA,0
2,9,1,2,NA,0
3,1,2,3,NA,0
4,7,1,4,NA,0
5,6,1,5,NA,0
6,3,2,6,"7",1
7,8,1,6,"6",1
8,7,2,7,NA,0
9,6,2,8,"10,11",2
10,2,2,8,"9,11",2
11,8,1,8,"9,10",2
12,1,2,9,"13",1
13,7,1,9,"12",1
14,3,1,10,NA,0
15,8,1,11,"16",1
16,8,1,11,"15",1
17,7,1,12,NA,0
18,2,1,13,NA,0
19,5,1,14,"20,21",2
20,7,2,14,"19,21",2
21,8,2,14,"19,20",2
22,7,2,15,NA,0
23,3,1,16,NA,0
24,7,1,17,NA,0
25,2,1,18,NA,0
26,6,2,19,NA,0
27,3,2,20,NA,0
28,3,2,21,NA,0
29,5,1,22,NA,0
30,2,2,23,NA,0
31,3,2,24,NA,0
32,1,1,25,NA,0
33,9,2,26,NA,0
34,2,1,27,NA,0
35,8,2,28,"36",1
36,5,1,28,"35",1
37,8,1,29,NA,0
38,1,1,30,NA,0
39,6,2,31,NA,0
40,5,1,32,"41",1
41,1,2,32,"40",1
42,8,2,33,"43,44",2
43,9,1,33,"42,44",2
44,1,2,33,"42,43",2
45,6,1,34,NA,0
46,3,1,35,NA,0
47,2,2,36,NA,0
48,5,2,37,NA,0
49,7,1,38,NA,0
50,1,2,39,NA,0
51,6,2,40,NA,0
52,5,1,41,NA,0
53,6,1,42,NA,0
54,1,2,43,NA,0
55,4,1,44,"56",1
56,5,1,44,"55",1
57,4,1,45,NA,0
58,8,2,46,NA,0
59,6,2,47,"60",1
60,7,1,47,"59",1
61,2,1,48,"62",1
62,1,1,48,"61",1
63,6,2,49,"64",1
64,4,2,49,"63",1
65,7,2,50,NA,0
66,8,2,51,NA,0
67,8,2,52,NA,0
68,9,1,53,NA,0
69,2,2,54,NA,0
70,9,2,55,NA,0
71,8,2,56,"72,73",2
72,6,2,56,"71,73",2
73,9,1,56,"71,72",2
74,7,1,57,NA,0
75,4,1,58,NA,0
76,5,1,59,NA,0
77,1,2,60,"78,79",2
78,5,1,60,"77,79",2
79,7,2,60,"77,78",2
80,5,1,61,NA,0
81,8,2,62,NA,0
82,5,2,63,NA,0
83,9,1,64,"84",1
84,8,2,64,"83",1
85,6,1,65,NA,0
86,3,1,66,NA,0
87,4,2,67,NA,0
88,5,2,68,NA,0
89,9,1,69,"90",1
90,9,2,69,"89",1
91,2,2,70,"92,93",2
92,1,1,70,"91,93",2
93,4,2,70,"91,92",2
94,8,1,71,NA,0
95,4,2,72,"96,97",2
96,8,2,72,"95,97",2
97,7,2,72,"95,96",2
98,8,1,73,NA,0
99,4,1,74,NA,0
100,1,2,75,"101",1
101,8,1,75,"100",1
102,6,2,76,"103",1
103,5,2,76,"102",1
104,7,2,77,NA,0
105,3,1,78,NA,0
106,7,2,79,NA,0
107,8,2,80,NA,0
108,3,2,81,"109",1
109,9,1,81,"108",1
110,1,1,82,"111",1
111,1,1,82,"110",1
112,4,2,83,NA,0
113,9,2,84,NA,0
114,3,1,85,"115",1
115,5,1,85,"114",1
116,1,1,86,NA,0
117,3,2,87,NA,0
118,3,1,88,"119",1
119,8,1,88,"118",1
120,3,1,89,NA,0
121,6,2,90,"122,123,124",3
122,6,2,90,"121,123,124",3
123,7,1,90,"121,122,124",3
124,1,1,90,"121,122,123",3
125,6,1,91,NA,0
126,4,2,92,NA,0
127,4,1,93,"128",1
128,4,2,93,"127",1
129,7,2,94,NA,0
130,3,1,95,NA,0
131,4,1,96,NA,0
132,1,2,97,NA,0
133,3,1,98,NA,0
134,4,1,99,"135",1
135,7,2,99,"134",1
136,5,2,100,NA,0
137,5,1,101,NA,0
138,1,2,102,"139",1
139,4,2,102,"138",1
140,7,2,103,NA,0
141,6,1,104,"142",1
142,1,2,104,"141",1
143,6,2,105,NA,0
144,5,2,106,"145",1
145,9,2,106,"144",1
146,6,1,107,NA,0
147,8,2,108,NA,0
148,4,2,109,NA,0
149,8,1,110,NA,0
150,1,1,111,NA,0
151,8,2,112,"152",1
152,3,1,112,"151",1
153,3,1,113,NA,0
154,4,2,114,"155",1
155,7,1,114,"154",1
156,2,1,115,NA,0
157,3,1,116,NA,0
158,8,1,117,NA,0
159,1,1,118,NA,0
160,1,1,119,"161",1
161,3,2,119,"160",1
162,4,2,120,NA,0
163,6,2,121,NA,0
164,2,1,122,"165",1
165,2,1,122,"164",1
166,3,2,123,NA,0
167,7,1,124,NA,0
168,2,1,125,NA,0
169,7,1,126,NA,0
170,5,2,127,NA,0
171,7,2,128,NA,0
172,3,2,129,NA,0
173,2,2,130,NA,0
174,8,2,131,NA,0
175,1,2,132,NA,0
176,7,2,133,NA,0
177,8,2,134,NA,0
178,5,1,135,"179",1
179,2,1,135,"178",1
180,2,2,136,NA,0
181,5,1,137,NA,0
182,7,1,138,NA,0
183,4,1,139,NA,0
184,7,1,140,NA,0
185,3,1,141,NA,0
186,8,2,142,NA,0
187,4,1,143,NA,0
188,5,2,144,NA,0
189,1,1,145,NA,0
190,6,2,146,"191",1
191,9,2,146,"190",1
192,1,2,147,NA,0
193,3,2,148,NA,0
194,4,1,149,NA,0
195,9,2,150,"196",1
196,9,1,150,"195",1
197,1,2,151,NA,0
198,4,1,152,NA,0
199,5,2,153,"200",1
200,3,1,153,"199",1
201,6,1,154,NA,0
202,1,1,155,NA,0
203,2,1,156,"204,205",2
204,7,1,156,"203,205",2
205,7,2,156,"203,204",2
206,4,1,157,NA,0
207,8,1,158,NA,0
208,2,2,159,"209",1
209,6,2,159,"208",1
210,1,2,160,NA,0
211,2,2,161,NA,0
212,4,1,162,NA,0
213,6,2,163,"214,215,216",3
214,8,1,163,"213,215,216",3
215,5,2,163,"213,214,216",3
216,9,2,163,"213,214,215",3
217,5,1,164,NA,0
218,8,1,165,NA,0
219,9,1,166,NA,0
220,8,2,167,NA,0
221,6,1,168,NA,0
222,6,1,169,NA,0
223,7,1,170,"224",1
224,6,1,170,"223",1
225,6,1,171,NA,0
226,3,2,172,NA,0
227,4,1,173,"228",1
228,5,1,173,"227",1
229,3,1,174,NA,0
230,1,1,175,"231,232",2
231,7,1,175,"230,232",2
232,3,1,175,"230,231",2
233,6,1,176,NA,0
234,1,2,177,"235",1
235,5,1,177,"234",1
236,9,1,178,NA,0
237,1,2,179,NA,0
238,5,1,180,NA,0
239,9,2,181,NA,0
240,4,2,182,NA,0
241,1,1,183,NA,0
242,9,2,184,NA,0
243,9,1,185,NA,0
244,1,2,186,NA,0
245,9,2,187,NA,0
246,5,2,188,NA,0
247,8,1,189,NA,0
248,4,2,190,NA,0
249,1,1,191,NA,0
250,6,1,192,"251",1
251,2,1,192,"250",1
252,2,1,193,NA,0
253,1,2,194,"254,255",2
254,3,1,194,"253,255",2
255,4,1,194,"253,254",2
256,7,1,195,NA,0
257,3,2,196,"258",1
258,9,1,196,"257",1
259,1,1,197,NA,0
260,7,1,198,NA,0
261,2,2,199,NA,0
262,7,2,200,NA,0
263,2,2,201,NA,0
264,9,1,202,NA,0
265,1,2,203,NA,0
266,3,1,204,NA,0
267,8,2,205,NA,0
268,4,1,206,NA,0
269,5,1,207,NA,0
270,4,1,208,"271",1
271,2,2,208,"270",1
272,8,1,209,NA,0
273,6,2,210,NA,0
274,8,2,211,NA,0
275,3,1,212,"276,277",2
276,4,2,212,"275,277",2
277,7,1,212,"275,276",2
278,3,1,213,NA,0
279,6,1,214,NA,0
280,3,2,215,NA,0
281,9,2,216,NA,0
282,6,1,217,NA,0
283,6,2,218,NA,0
284,4,2,219,NA,0
285,1,1,220,NA,0
286,7,2,221,"287",1
287,3,1,221,"286",1
288,1,2,222,NA,0
289,4,1,223,NA,0
290,7,1,224,NA,0
291,6,1,225,NA,0
292,6,2,226,NA,0
293,2,2,227,NA,0
294,9,1,228,"295",1
295,9,2,228,"294",1
296,9,1,229,NA,0
297,2,1,230,NA,0
298,7,2,231,NA,0
299,4,2,232,NA,0
300,2,2,233,NA,0
301,9,1,234,NA,0
302,1,2,235,NA,0
303,9,2,236,NA,0
304,4,2,237,NA,0
305,5,2,238,NA,0
306,4,1,239,NA,0
307,7,2,240,NA,0
308,5,2,241,"309",1
309,5,2,241,"308",1
310,4,1,242,NA,0
311,9,2,243,NA,0
312,2,1,244,NA,0
313,4,1,245,NA,0
314,2,2,246,NA,0
315,1,1,247,NA,0
