"student_id","course","group","family_id","sibling_ids","num_siblings"
1,4,2,1,"2",1
2,9,2,1,"1",1
3,9,1,2,"4",1
4,9,1,2,"3",1
5,1,2,3,NA,0
6,6,2,4,NA,0
7,1,1,5,"8,9",2
8,6,2,5,"7,9",2
9,6,1,5,"7,8",2
10,9,1,6,"11",1
11,3,1,6,"10",1
12,4,1,7,"13,14",2
13,5,1,7,"12,14",2
14,8,2,7,"12,13",2
15,4,1,8,NA,0
16,8,1,9,"17,18,19,20",4
17,9,1,9,"16,18,19,20",4
18,4,1,9,"16,17,19,20",4
19,8,1,9,"16,17,18,20",4
20,5,2,9,"16,17,18,19",4
21,4,1,10,"22,23,24,25",4
22,7,1,10,"21,23,24,25",4
23,6,2,10,"21,22,24,25",4
24,2,1,10,"21,22,23,25",4
25,2,2,10,"21,22,23,24",4
26,8,1,11,"27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",15
27,7,2,11,"26,28,29,30,31,32,33,34,35,36,37,38,39,40,41",15
28,3,2,11,"26,27,29,30,31,32,33,34,35,36,37,38,39,40,41",15
29,2,2,11,"26,27,28,30,31,32,33,34,35,36,37,38,39,40,41",15
30,8,2,11,"26,27,28,29,31,32,33,34,35,36,37,38,39,40,41",15
31,3,2,11,"26,27,28,29,30,32,33,34,35,36,37,38,39,40,41",15
32,9,2,11,"26,27,28,29,30,31,33,34,35,36,37,38,39,40,41",15
33,4,1,11,"26,27,28,29,30,31,32,34,35,36,37,38,39,40,41",15
34,3,1,11,"26,27,28,29,30,31,32,33,35,36,37,38,39,40,41",15
35,6,1,11,"26,27,28,29,30,31,32,33,34,36,37,38,39,40,41",15
36,4,1,11,"26,27,28,29,30,31,32,33,34,35,37,38,39,40,41",15
37,1,1,11,"26,27,28,29,30,31,32,33,34,35,36,38,39,40,41",15
38,1,2,11,"26,27,28,29,30,31,32,33,34,35,36,37,39,40,41",15
39,4,2,11,"26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",15
40,3,2,11,"26,27,28,29,30,31,32,33,34,35,36,37,38,39,41",15
41,5,2,11,"26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",15
42,2,1,12,"43",1
43,8,2,12,"42",1
44,5,1,13,NA,0
45,1,1,14,"46",1
46,7,1,14,"45",1
47,2,2,15,NA,0
48,7,1,16,"49,50,51",3
49,9,2,16,"48,50,51",3
50,5,1,16,"48,49,51",3
51,5,2,16,"48,49,50",3
52,9,2,17,NA,0
53,3,2,18,"54",1
