"student_id","course","group","family_id","sibling_ids","num_siblings"
1,7,2,1,NA,0
2,6,2,2,NA,0
3,1,1,3,NA,0
4,6,1,4,NA,0
5,4,2,5,"6",1
6,9,2,5,"5",1
7,7,1,6,NA,0
8,1,1,7,NA,0
9,5,1,8,NA,0
10,3,1,9,NA,0
11,4,2,10,NA,0
12,2,1,11,NA,0
13,2,2,12,NA,0
14,6,2,13,NA,0
15,2,1,14,NA,0
16,1,2,15,NA,0
17,1,1,16,NA,0
18,6,1,17,NA,0
19,6,2,18,NA,0
20,2,1,19,NA,0
21,3,1,20,NA,0
22,6,1,21,NA,0
23,5,1,22,NA,0
24,4,1,23,NA,0
25,8,1,24,NA,0
26,6,2,25,NA,0
27,7,1,26,NA,0
28,4,2,27,NA,0
29,9,1,28,NA,0
30,6,1,29,NA,0
31,1,2,30,NA,0
32,2,2,31,NA,0
33,1,1,32,NA,0
34,5,2,33,NA,0
35,1,2,34,NA,0
36,5,2,35,NA,0
37,4,2,36,NA,0
38,4,2,37,NA,0
39,4,2,38,"40",1
40,2,2,38,"39",1
41,1,2,39,NA,0
42,9,2,40,NA,0
43,6,1,41,NA,0
44,2,2,42,NA,0
45,2,2,43,NA,0
46,6,2,44,NA,0
47,2,1,45,NA,0
48,2,2,46,"49",1
49,7,1,46,"48",1
50,2,2,47,NA,0
51,5,1,48,NA,0
52,7,1,49,NA,0
53,1,1,50,"54",1
54,9,2,50,"53",1
55,3,1,51,NA,0
56,1,2,52,NA,0
57,9,1,53,NA,0
58,8,2,54,NA,0
59,3,1,55,NA,0
60,7,1,56,"61",1
61,8,2,56,"60",1
62,2,1,57,NA,0
63,4,2,58,NA,0
64,9,1,59,NA,0
65,7,2,60,NA,0
66,4,1,61,NA,0
67,2,1,62,"68",1
68,4,1,62,"67",1
69,8,1,63,NA,0
70,3,2,64,NA,0
71,1,2,65,NA,0
72,3,2,66,NA,0
73,1,2,67,NA,0
74,3,1,68,NA,0
75,1,1,69,NA,0
76,3,1,70,"77",1
77,8,1,70,"76",1
78,3,2,71,"79",1
79,5,1,71,"78",1
80,6,1,72,NA,0
81,3,2,73,NA,0
82,3,1,74,NA,0
83,6,2,75,NA,0
84,5,1,76,NA,0
85,2,1,77,NA,0
86,4,2,78,NA,0
87,6,1,79,NA,0
88,1,1,80,"89",1
89,5,1,80,"88",1
90,9,2,81,NA,0
91,1,1,82,NA,0
92,5,2,83,NA,0
93,8,2,84,NA,0
94,2,2,85,NA,0
95,6,1,86,NA,0
96,1,2,87,NA,0
97,8,2,88,NA,0
98,1,1,89,NA,0
99,8,1,90,NA,0
100,5,2,91,NA,0
101,9,1,92,NA,0
102,1,2,93,NA,0
103,9,2,94,NA,0
104,5,2,95,NA,0
105,4,2,96,NA,0
106,6,2,97,NA,0
107,2,2,98,NA,0
108,8,1,99,NA,0
109,9,2,100,NA,0
110,2,1,101,NA,0
111,2,2,102,"112",1
112,4,1,102,"111",1
113,7,2,103,NA,0
114,2,2,104,NA,0
115,3,2,105,"116",1
116,6,2,105,"115",1
117,7,1,106,NA,0
118,7,2,107,NA,0
119,8,1,108,NA,0
120,3,2,109,NA,0
121,8,2,110,NA,0
122,8,2,111,NA,0
123,6,1,112,NA,0
124,8,1,113,NA,0
125,3,2,114,"126",1
126,1,2,114,"125",1
127,8,1,115,NA,0
128,9,1,116,NA,0
129,5,2,117,"130",1
130,5,1,117,"129",1
131,5,1,118,NA,0
132,6,1,119,NA,0
133,7,2,120,NA,0
134,3,2,121,"135",1
135,3,2,121,"134",1
136,5,1,122,NA,0
137,6,1,123,NA,0
138,2,2,124,NA,0
139,5,1,125,NA,0
140,7,1,126,NA,0
141,8,1,127,NA,0
142,7,2,128,NA,0
143,4,1,129,NA,0
144,4,1,130,NA,0
145,9,1,131,NA,0
146,1,2,132,NA,0
147,5,1,133,NA,0
148,1,1,134,NA,0
149,6,1,135,NA,0
150,8,2,136,NA,0
151,5,1,137,NA,0
152,1,2,138,NA,0
153,8,1,139,NA,0
154,4,1,140,"155",1
155,2,2,140,"154",1
156,6,2,141,NA,0
157,4,1,142,NA,0
158,1,2,143,NA,0
159,6,2,144,"160",1
160,9,2,144,"159",1
161,1,2,145,NA,0
162,7,2,146,NA,0
163,9,1,147,NA,0
164,5,2,148,NA,0
165,7,2,149,NA,0
166,1,2,150,NA,0
167,5,2,151,NA,0
168,9,2,152,"169",1
169,3,2,152,"168",1
170,3,1,153,NA,0
171,1,1,154,NA,0
172,6,1,155,NA,0
173,1,2,156,"174",1
174,3,1,156,"173",1
175,9,2,157,NA,0
176,9,2,158,NA,0
177,3,1,159,NA,0
178,5,2,160,NA,0
179,8,2,161,NA,0
180,2,2,162,NA,0
181,5,2,163,NA,0
182,7,1,164,NA,0
183,2,1,165,NA,0
184,2,1,166,NA,0
185,4,2,167,NA,0
186,6,1,168,NA,0
187,3,2,169,NA,0
188,1,2,170,NA,0
189,3,2,171,NA,0
190,2,2,172,"191",1
191,4,1,172,"190",1
192,9,1,173,"193",1
193,1,2,173,"192",1
194,1,2,174,NA,0
195,5,2,175,NA,0
196,8,2,176,NA,0
197,2,1,177,NA,0
198,6,2,178,NA,0
199,3,2,179,"200",1
200,1,2,179,"199",1
201,4,2,180,NA,0
202,4,1,181,NA,0
203,4,1,182,NA,0
204,7,1,183,NA,0
205,5,1,184,NA,0
206,5,1,185,NA,0
207,8,2,186,NA,0
208,9,2,187,"209",1
209,2,2,187,"208",1
210,1,1,188,NA,0
211,4,1,189,NA,0
212,2,2,190,NA,0
213,5,2,191,NA,0
214,4,1,192,NA,0
215,6,1,193,NA,0
216,7,1,194,NA,0
217,8,1,195,NA,0
218,7,1,196,NA,0
219,4,2,197,NA,0
220,5,1,198,NA,0
221,4,2,199,"222",1
222,1,1,199,"221",1
223,9,2,200,NA,0
224,5,2,201,NA,0
225,8,2,202,NA,0
226,1,1,203,NA,0
227,7,2,204,NA,0
228,6,1,205,NA,0
229,2,2,206,NA,0
230,4,1,207,NA,0
231,5,1,208,NA,0
232,5,2,209,NA,0
233,7,1,210,NA,0
234,3,1,211,NA,0
235,5,2,212,NA,0
236,8,1,213,NA,0
237,9,1,214,NA,0
238,3,1,215,NA,0
239,3,2,216,NA,0
240,6,1,217,NA,0
241,4,1,218,NA,0
242,5,2,219,NA,0
243,6,1,220,NA,0
