"student_id","course","group","family_id","sibling_ids","num_siblings"
1,4,3,1,"2",1
2,1,3,1,"1",1
3,1,3,2,"4",1
4,5,1,2,"3",1
5,5,3,3,"6",1
6,3,1,3,"5",1
7,8,3,4,NA,0
8,3,3,5,"9",1
9,4,2,5,"8",1
10,8,2,6,"11",1
11,5,3,6,"10",1
12,7,3,7,"13,14",2
13,9,3,7,"12,14",2
14,2,3,7,"12,13",2
15,8,2,8,NA,0
16,4,3,9,"17",1
17,8,1,9,"16",1
18,8,3,10,NA,0
19,1,2,11,"20",1
20,7,2,11,"19",1
21,8,2,12,"22",1
22,9,1,12,"21",1
23,7,2,13,NA,0
24,8,3,14,"25,26",2
25,6,3,14,"24,26",2
26,5,2,14,"24,25",2
27,6,2,15,NA,0
28,3,1,16,"29,30",2
29,3,3,16,"28,30",2
30,3,2,16,"28,29",2
31,9,1,17,"32",1
32,3,3,17,"31",1
33,4,3,18,"34,35",2
34,6,1,18,"33,35",2
35,2,3,18,"33,34",2
36,8,2,19,NA,0
37,7,3,20,"38",1
38,3,3,20,"37",1
39,2,2,21,"40",1
40,9,1,21,"39",1
41,1,1,22,"42",1
42,1,2,22,"41",1
43,7,2,23,NA,0
44,3,1,24,"45,46",2
45,9,3,24,"44,46",2
46,7,3,24,"44,45",2
47,6,3,25,NA,0
48,5,3,26,NA,0
49,4,2,27,"50",1
50,7,2,27,"49",1
51,4,3,28,"52",1
52,2,1,28,"51",1
53,2,2,29,NA,0
54,4,2,30,"55",1
55,1,3,30,"54",1
56,5,1,31,"57",1
57,1,1,31,"56",1
58,6,2,32,NA,0
59,4,2,33,"60",1
60,6,3,33,"59",1
61,9,2,34,"62",1
62,3,1,34,"61",1
63,6,3,35,NA,0
64,7,2,36,"65,66,67",3
65,6,1,36,"64,66,67",3
66,7,2,36,"64,65,67",3
67,3,2,36,"64,65,66",3
68,9,3,37,NA,0
69,5,1,38,"70",1
70,6,2,38,"69",1
71,7,2,39,NA,0
72,4,1,40,NA,0
73,9,2,41,NA,0
74,8,3,42,"75,76",2
75,8,1,42,"74,76",2
76,5,3,42,"74,75",2
77,8,2,43,"78,79",2
78,3,2,43,"77,79",2
79,6,3,43,"77,78",2
80,3,3,44,NA,0
81,9,2,45,NA,0
82,3,2,46,NA,0
83,8,2,47,NA,0
84,2,1,48,NA,0
85,1,3,49,"86",1
86,9,3,49,"85",1
87,7,1,50,"88",1
88,9,1,50,"87",1
89,8,2,51,"90",1
90,3,1,51,"89",1
91,4,2,52,"92",1
92,6,2,52,"91",1
93,2,2,53,"94",1
94,2,2,53,"93",1
95,3,1,54,"96",1
96,7,2,54,"95",1
97,9,2,55,"98",1
98,3,3,55,"97",1
99,9,1,56,NA,0
100,2,2,57,NA,0
101,4,3,58,"102",1
