"student_id","course","group","family_id","sibling_ids","num_siblings"
1,4,2,1,NA,0
2,5,4,2,"3",1
3,5,3,2,"2",1
4,3,2,3,"5",1
5,3,2,3,"4",1
6,6,4,4,NA,0
7,9,3,5,NA,0
8,4,4,6,NA,0
9,6,1,7,"10",1
10,6,3,7,"9",1
11,9,1,8,NA,0
12,1,4,9,"13",1
13,7,2,9,"12",1
14,5,4,10,NA,0
15,5,3,11,NA,0
16,6,1,12,NA,0
17,3,1,13,NA,0
18,2,1,14,"19",1
19,7,1,14,"18",1
20,1,2,15,NA,0
21,9,4,16,NA,0
22,1,2,17,"23",1
23,2,1,17,"22",1
24,5,2,18,"25,26,27",3
25,3,4,18,"24,26,27",3
26,5,3,18,"24,25,27",3
27,3,1,18,"24,25,26",3
28,8,2,19,"29,30,31",3
29,2,2,19,"28,30,31",3
30,3,1,19,"28,29,31",3
31,1,3,19,"28,29,30",3
32,1,3,20,NA,0
33,6,4,21,NA,0
34,5,2,22,"35",1
35,5,4,22,"34",1
36,4,2,23,"37",1
37,9,3,23,"36",1
38,2,4,24,NA,0
39,9,4,25,"40",1
40,9,2,25,"39",1
41,1,2,26,NA,0
42,8,3,27,NA,0
43,6,3,28,NA,0
44,1,4,29,NA,0
45,9,4,30,"46",1
46,5,2,30,"45",1
47,9,4,31,"48",1
48,8,3,31,"47",1
49,9,1,32,NA,0
50,4,1,33,NA,0
51,9,2,34,"52",1
52,9,1,34,"51",1
53,1,1,35,NA,0
54,6,2,36,NA,0
55,3,3,37,NA,0
56,9,1,38,"57",1
57,9,3,38,"56",1
58,8,3,39,NA,0
59,6,4,40,"60",1
60,9,1,40,"59",1
61,4,2,41,"62,63,64",3
62,7,4,41,"61,63,64",3
63,6,2,41,"61,62,64",3
64,3,3,41,"61,62,63",3
65,8,4,42,"66",1
66,8,4,42,"65",1
67,7,3,43,"68",1
68,9,2,43,"67",1
69,2,2,44,"70",1
70,3,4,44,"69",1
71,4,3,45,NA,0
72,1,2,46,"73",1
73,1,3,46,"72",1
74,9,4,47,"75",1
75,6,2,47,"74",1
76,6,2,48,NA,0
77,3,2,49,"78",1
78,4,2,49,"77",1
79,4,1,50,"80",1
80,2,1,50,"79",1
81,2,3,51,NA,0
82,1,3,52,"83,84,85",3
83,7,3,52,"82,84,85",3
84,6,4,52,"82,83,85",3
85,9,3,52,"82,83,84",3
86,5,3,53,NA,0
87,1,2,54,NA,0
88,7,2,55,NA,0
89,3,4,56,NA,0
90,3,3,57,"91",1
91,4,4,57,"90",1
92,5,4,58,"93",1
93,8,4,58,"92",1
94,8,3,59,"95",1
95,6,1,59,"94",1
96,8,3,60,"97",1
97,8,4,60,"96",1
98,1,2,61,"99",1
99,1,2,61,"98",1
100,3,1,62,"101",1
101,6,4,62,"100",1
102,7,3,63,NA,0
103,9,3,64,NA,0
104,9,2,65,NA,0
105,5,1,66,NA,0
106,6,3,67,"107,108",2
107,9,1,67,"106,108",2
108,5,1,67,"106,107",2
109,3,3,68,NA,0
110,5,1,69,NA,0
111,4,1,70,NA,0
112,7,4,71,NA,0
113,6,4,72,NA,0
114,7,3,73,NA,0
115,6,1,74,"116",1
116,2,1,74,"115",1
117,1,3,75,NA,0
118,8,4,76,"119",1
119,6,4,76,"118",1
120,6,1,77,"121",1
121,8,1,77,"120",1
122,1,1,78,NA,0
123,7,3,79,NA,0
124,8,1,80,NA,0
125,2,4,81,NA,0
126,4,3,82,"127",1
127,4,3,82,"126",1
128,4,3,83,NA,0
129,1,4,84,NA,0
130,8,2,85,NA,0
131,5,1,86,"132",1
132,2,4,86,"131",1
133,1,3,87,"134",1
134,3,2,87,"133",1
135,2,1,88,NA,0
136,9,1,89,NA,0
137,4,3,90,"138",1
138,2,1,90,"137",1
139,5,4,91,NA,0
140,5,1,92,"141",1
141,3,2,92,"140",1
142,4,1,93,NA,0
143,5,4,94,NA,0
144,6,2,95,NA,0
145,7,1,96,NA,0
146,6,1,97,NA,0
147,2,2,98,NA,0
148,8,4,99,"149",1
149,3,1,99,"148",1
150,4,4,100,"151,152",2
151,5,2,100,"150,152",2
152,5,4,100,"150,151",2
153,5,3,101,"154",1
154,6,1,101,"153",1
155,9,4,102,"156",1
156,5,3,102,"155",1
157,8,2,103,NA,0
158,1,3,104,"159",1
159,5,1,104,"158",1
160,8,1,105,NA,0
161,9,2,106,"162",1
162,6,1,106,"161",1
163,2,3,107,"164",1
164,2,3,107,"163",1
165,4,4,108,"166",1
166,9,4,108,"165",1
167,1,2,109,NA,0
168,5,1,110,NA,0
169,2,1,111,NA,0
170,1,1,112,"171",1
171,7,2,112,"170",1
172,5,2,113,"173",1
173,9,3,113,"172",1
174,2,3,114,NA,0
175,3,3,115,NA,0
176,7,1,116,"177",1
177,2,2,116,"176",1
178,1,4,117,"179",1
179,1,1,117,"178",1
180,1,3,118,"181",1
181,9,2,118,"180",1
182,5,3,119,NA,0
183,3,4,120,NA,0
184,3,4,121,"185,186",2
185,9,3,121,"184,186",2
186,4,2,121,"184,185",2
187,5,2,122,"188",1
188,1,4,122,"187",1
189,8,2,123,NA,0
190,7,4,124,NA,0
191,4,2,125,"192",1
192,8,1,125,"191",1
193,7,3,126,"194",1
194,2,1,126,"193",1
195,6,2,127,"196",1
196,3,1,127,"195",1
197,7,1,128,"198,199",2
198,5,1,128,"197,199",2
199,4,1,128,"197,198",2
200,1,1,129,"201",1
201,8,1,129,"200",1
202,3,2,130,NA,0
203,5,1,131,"204",1
204,2,3,131,"203",1
205,3,3,132,NA,0
206,4,4,133,NA,0
207,6,2,134,"208,209",2
208,2,2,134,"207,209",2
209,4,3,134,"207,208",2
210,1,1,135,NA,0
