"student_id","course","group","family_id","sibling_ids","num_siblings"
1,2,1,1,NA,0
2,1,2,2,"3,4",2
3,7,1,2,"2,4",2
4,2,2,2,"2,3",2
5,1,1,3,NA,0
6,8,2,4,"7,8,9,10,11,12,13",7
7,7,1,4,"6,8,9,10,11,12,13",7
8,4,1,4,"6,7,9,10,11,12,13",7
9,3,2,4,"6,7,8,10,11,12,13",7
10,1,2,4,"6,7,8,9,11,12,13",7
11,2,1,4,"6,7,8,9,10,12,13",7
12,6,2,4,"6,7,8,9,10,11,13",7
13,2,2,4,"6,7,8,9,10,11,12",7
14,4,1,5,NA,0
15,6,2,6,NA,0
16,9,1,7,"17,18,19",3
17,4,2,7,"16,18,19",3
18,6,1,7,"16,17,19",3
19,9,2,7,"16,17,18",3
20,5,1,8,"21,22,23,24",4
21,4,2,8,"20,22,23,24",4
22,5,1,8,"20,21,23,24",4
23,8,1,8,"20,21,22,24",4
24,7,1,8,"20,21,22,23",4
25,6,2,9,NA,0
26,4,1,10,"27,28,29,30",4
27,2,1,10,"26,28,29,30",4
28,9,1,10,"26,27,29,30",4
29,8,2,10,"26,27,28,30",4
30,2,2,10,"26,27,28,29",4
31,3,2,11,"32,33,34,35",4
32,1,1,11,"31,33,34,35",4
33,6,2,11,"31,32,34,35",4
34,1,1,11,"31,32,33,35",4
35,3,1,11,"31,32,33,34",4
36,7,1,12,NA,0
37,9,1,13,NA,0
38,4,1,14,"39",1
39,7,2,14,"38",1
40,8,1,15,NA,0
41,5,2,16,"42",1
42,2,1,16,"41",1
43,4,1,17,"44,45",2
44,1,1,17,"43,45",2
45,4,1,17,"43,44",2
46,1,2,18,"47,48",2
47,1,2,18,"46,48",2
48,7,2,18,"46,47",2
49,7,2,19,"50,51,52",3
50,1,1,19,"49,51,52",3
51,5,1,19,"49,50,52",3
52,2,2,19,"49,50,51",3
53,1,2,20,"54,55,56",3
54,7,2,20,"53,55,56",3
55,5,1,20,"53,54,56",3
56,1,1,20,"53,54,55",3
57,1,2,21,NA,0
58,5,2,22,"59",1
59,5,2,22,"58",1
60,9,1,23,"61,62",2
61,8,2,23,"60,62",2
62,3,2,23,"60,61",2
63,8,1,24,NA,0
64,9,2,25,NA,0
65,6,2,26,NA,0
66,2,2,27,NA,0
67,8,1,28,NA,0
68,6,2,29,"69,70,71,72,73,74,75",7
69,7,1,29,"68,70,71,72,73,74,75",7
