"student_id","course","group","family_id","sibling_ids","num_siblings"
1,7,3,1,"2",1
2,8,4,1,"1",1
3,8,2,2,"4",1
4,8,2,2,"3",1
5,2,3,3,NA,0
6,2,4,4,NA,0
7,1,1,5,"8,9",2
8,3,4,5,"7,9",2
9,3,2,5,"7,8",2
10,8,2,6,"11",1
11,6,1,6,"10",1
12,8,1,7,"13,14",2
13,1,2,7,"12,14",2
14,6,4,7,"12,13",2
15,7,1,8,NA,0
16,6,2,9,"17,18,19,20",4
17,9,2,9,"16,18,19,20",4
18,7,1,9,"16,17,19,20",4
19,6,2,9,"16,17,18,20",4
20,9,3,9,"16,17,18,19",4
21,7,1,10,"22,23,24,25",4
22,4,2,10,"21,23,24,25",4
23,3,4,10,"21,22,24,25",4
24,3,1,10,"21,22,23,25",4
25,4,3,10,"21,22,23,24",4
26,6,2,11,"27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",15
27,5,4,11,"26,28,29,30,31,32,33,34,35,36,37,38,39,40,41",15
28,6,3,11,"26,27,29,30,31,32,33,34,35,36,37,38,39,40,41",15
29,4,3,11,"26,27,28,30,31,32,33,34,35,36,37,38,39,40,41",15
30,6,4,11,"26,27,28,29,31,32,33,34,35,36,37,38,39,40,41",15
31,5,3,11,"26,27,28,29,30,32,33,34,35,36,37,38,39,40,41",15
32,8,4,11,"26,27,28,29,30,31,33,34,35,36,37,38,39,40,41",15
33,8,1,11,"26,27,28,29,30,31,32,34,35,36,37,38,39,40,41",15
34,6,1,11,"26,27,28,29,30,31,32,33,35,36,37,38,39,40,41",15
35,2,2,11,"26,27,28,29,30,31,32,33,34,36,37,38,39,40,41",15
36,8,1,11,"26,27,28,29,30,31,32,33,34,35,37,38,39,40,41",15
37,1,1,11,"26,27,28,29,30,31,32,33,34,35,36,38,39,40,41",15
38,1,3,11,"26,27,28,29,30,31,32,33,34,35,36,37,39,40,41",15
39,8,3,11,"26,27,28,29,30,31,32,33,34,35,36,37,38,40,41",15
40,5,3,11,"26,27,28,29,30,31,32,33,34,35,36,37,38,39,41",15
41,9,3,11,"26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",15
42,3,1,12,"43",1
43,6,4,12,"42",1
44,9,1,13,NA,0
45,1,1,14,"46",1
46,4,2,14,"45",1
47,3,3,15,NA,0
48,4,2,16,"49,50,51",3
49,9,4,16,"48,50,51",3
50,9,1,16,"48,49,51",3
51,1,4,16,"48,49,50",3
52,9,4,17,NA,0
53,6,3,18,"54",1
54,6,1,18,"53",1
55,1,2,19,NA,0
56,4,2,20,NA,0
57,9,3,21,"58,59,60",3
58,7,1,21,"57,59,60",3
59,9,4,21,"57,58,60",3
60,9,1,21,"57,58,59",3
61,2,2,22,NA,0
62,3,3,23,NA,0
63,2,2,24,"64,65",2
64,8,2,24,"63,65",2
65,5,1,24,"63,64",2
66,8,4,25,"67,68",2
67,4,4,25,"66,68",2
68,7,3,25,"66,67",2
69,3,4,26,"70",1
70,5,2,26,"69",1
71,2,3,27,NA,0
72,7,2,28,"73,74,75,76,77,78,79",7
73,5,2,28,"72,74,75,76,77,78,79",7
74,4,1,28,"72,73,75,76,77,78,79",7
75,8,3,28,"72,73,74,76,77,78,79",7
76,7,1,28,"72,73,74,75,77,78,79",7
77,9,4,28,"72,73,74,75,76,78,79",7
78,2,3,28,"72,73,74,75,76,77,79",7
79,2,4,28,"72,73,74,75,76,77,78",7
80,1,2,29,"81,82,83,84,85",5
81,4,1,29,"80,82,83,84,85",5
82,9,2,29,"80,81,83,84,85",5
83,4,2,29,"80,81,82,84,85",5
84,2,1,29,"80,81,82,83,85",5
85,8,3,29,"80,81,82,83,84",5
86,5,1,30,"87,88,89,90",4
87,7,4,30,"86,88,89,90",4
88,2,1,30,"86,87,89,90",4
89,8,3,30,"86,87,88,90",4
90,4,2,30,"86,87,88,89",4
91,5,1,31,NA,0
92,9,3,32,"93,94,95",3
93,9,1,32,"92,94,95",3
94,5,3,32,"92,93,95",3
95,1,2,32,"92,93,94",3
96,2,3,33,"97,98",2
97,4,3,33,"96,98",2
98,1,4,33,"96,97",2
99,7,4,34,NA,0
100,2,2,35,"101,102",2
101,3,1,35,"100,102",2
102,4,2,35,"100,101",2
103,7,2,36,NA,0
104,8,1,37,"105,106,107,108",4
105,1,3,37,"104,106,107,108",4
106,2,4,37,"104,105,107,108",4
107,7,3,37,"104,105,106,108",4
108,4,2,37,"104,105,106,107",4
109,5,2,38,NA,0
110,9,4,39,"111,112",2
111,5,4,39,"110,112",2
112,5,4,39,"110,111",2
113,1,4,40,NA,0
114,8,3,41,"115",1
115,2,2,41,"114",1
116,3,4,42,"117,118,119,120",4
117,2,4,42,"116,118,119,120",4
118,1,3,42,"116,117,119,120",4
119,4,1,42,"116,117,118,120",4
120,5,3,42,"116,117,118,119",4
121,8,2,43,NA,0
122,3,3,44,"123,124,125",3
123,8,1,44,"122,124,125",3
124,8,2,44,"122,123,125",3
125,5,3,44,"122,123,124",3
126,5,1,45,NA,0
127,7,3,46,"128,129",2
128,2,3,46,"127,129",2
129,1,4,46,"127,128",2
130,2,1,47,NA,0
131,9,2,48,NA,0
132,9,1,49,"133",1
133,7,2,49,"132",1
134,7,4,50,"135,136,137",3
135,2,2,50,"134,136,137",3
136,1,3,50,"134,135,137",3
137,4,4,50,"134,135,136",3
138,2,2,51,NA,0
139,6,1,52,NA,0
140,6,4,53,"141,142,143",3
141,4,2,53,"140,142,143",3
142,4,4,53,"140,141,143",3
143,2,4,53,"140,141,142",3
144,7,3,54,"145,146",2
145,8,3,54,"144,146",2
146,9,4,54,"144,145",2
147,1,3,55,"148,149,150",3
148,1,2,55,"147,149,150",3
149,1,4,55,"147,148,150",3
150,2,4,55,"147,148,149",3
151,5,2,56,"152",1
152,4,2,56,"151",1
153,8,4,57,NA,0
154,3,3,58,NA,0
155,2,2,59,"156,157,158,159,160,161",6
156,3,1,59,"155,157,158,159,160,161",6
157,6,1,59,"155,156,158,159,160,161",6
158,3,2,59,"155,156,157,159,160,161",6
159,4,2,59,"155,156,157,158,160,161",6
160,2,1,59,"155,156,157,158,159,161",6
161,2,1,59,"155,156,157,158,159,160",6
162,5,1,60,"163",1
163,6,3,60,"162",1
164,9,4,61,"165,166,167,168",4
165,4,4,61,"164,166,167,168",4
166,9,2,61,"164,165,167,168",4
167,8,3,61,"164,165,166,168",4
168,9,3,61,"164,165,166,167",4
169,7,4,62,"170,171,172",3
170,2,3,62,"169,171,172",3
171,5,2,62,"169,170,172",3
172,1,2,62,"169,170,171",3
173,4,1,63,NA,0
174,1,1,64,"175",1
175,4,1,64,"174",1
176,4,1,65,"177",1
177,5,4,65,"176",1
178,1,4,66,"179,180",2
179,3,2,66,"178,180",2
180,2,1,66,"178,179",2
181,4,3,67,NA,0
182,2,4,68,"183,184",2
183,4,4,68,"182,184",2
184,9,2,68,"182,183",2
185,3,2,69,"186,187,188",3
186,8,1,69,"185,187,188",3
187,6,4,69,"185,186,188",3
188,2,3,69,"185,186,187",3
189,5,4,70,"190",1
190,5,1,70,"189",1
191,1,1,71,"192,193,194",3
192,5,1,71,"191,193,194",3
193,5,1,71,"191,192,194",3
194,4,3,71,"191,192,193",3
195,2,3,72,"196",1
196,3,1,72,"195",1
197,3,4,73,"198,199,200,201,202,203,204",7
198,6,4,73,"197,199,200,201,202,203,204",7
199,2,3,73,"197,198,200,201,202,203,204",7
200,3,1,73,"197,198,199,201,202,203,204",7
201,9,3,73,"197,198,199,200,202,203,204",7
202,7,3,73,"197,198,199,200,201,203,204",7
203,9,1,73,"197,198,199,200,201,202,204",7
204,3,2,73,"197,198,199,200,201,202,203",7
205,8,2,74,"206,207,208,209",4
206,9,4,74,"205,207,208,209",4
207,6,1,74,"205,206,208,209",4
208,1,3,74,"205,206,207,209",4
209,3,1,74,"205,206,207,208",4
210,3,1,75,NA,0
211,9,2,76,"212",1
212,6,3,76,"211",1
213,2,4,77,"214",1
214,2,3,77,"213",1
215,5,2,78,"216,217,218,219,220,221,222",7
216,7,4,78,"215,217,218,219,220,221,222",7
217,9,2,78,"215,216,218,219,220,221,222",7
218,5,4,78,"215,216,217,219,220,221,222",7
219,1,1,78,"215,216,217,218,220,221,222",7
220,8,2,78,"215,216,217,218,219,221,222",7
221,8,2,78,"215,216,217,218,219,220,222",7
222,3,4,78,"215,216,217,218,219,220,221",7
223,6,4,79,NA,0
224,6,1,80,"225,226",2
225,4,1,80,"224,226",2
226,3,3,80,"224,225",2
227,4,1,81,"228",1
228,7,1,81,"227",1
229,3,1,82,"230,231,232,233,234",5
230,3,2,82,"229,231,232,233,234",5
231,6,3,82,"229,230,232,233,234",5
232,5,4,82,"229,230,231,233,234",5
233,2,2,82,"229,230,231,232,234",5
234,6,2,82,"229,230,231,232,233",5
235,4,2,83,"236",1
236,5,2,83,"235",1
237,5,4,84,NA,0
238,3,4,85,"239,240,241,242,243",5
239,3,2,85,"238,240,241,242,243",5
240,3,2,85,"238,239,241,242,243",5
241,3,3,85,"238,239,240,242,243",5
242,4,1,85,"238,239,240,241,243",5
243,1,3,85,"238,239,240,241,242",5
244,3,4,86,NA,0
245,2,1,87,"246",1
246,2,2,87,"245",1
247,9,4,88,NA,0
248,3,1,89,"249,250,251,252,253",5
249,4,1,89,"248,250,251,252,253",5
250,8,4,89,"248,249,251,252,253",5
251,2,2,89,"248,249,250,252,253",5
252,8,1,89,"248,249,250,251,253",5
253,5,3,89,"248,249,250,251,252",5
254,2,1,90,NA,0
255,3,4,91,"256,257",2
256,3,1,91,"255,257",2
257,4,2,91,"255,256",2
258,3,1,92,"259",1
259,6,3,92,"258",1
260,7,3,93,NA,0
261,2,2,94,"262",1
262,7,2,94,"261",1
263,2,4,95,"264,265",2
264,9,2,95,"263,265",2
265,1,1,95,"263,264",2
266,6,2,96,"267",1
267,6,1,96,"266",1
268,8,1,97,"269",1
269,3,4,97,"268",1
270,4,4,98,NA,0
271,8,1,99,NA,0
272,7,4,100,"273,274,275,276",4
273,5,4,100,"272,274,275,276",4
274,6,3,100,"272,273,275,276",4
275,8,2,100,"272,273,274,276",4
276,6,2,100,"272,273,274,275",4
277,7,1,101,NA,0
278,8,3,102,"279,280,281,282,283,284",6
279,2,4,102,"278,280,281,282,283,284",6
280,6,1,102,"278,279,281,282,283,284",6
281,1,2,102,"278,279,280,282,283,284",6
282,7,3,102,"278,279,280,281,283,284",6
283,1,3,102,"278,279,280,281,282,284",6
284,5,3,102,"278,279,280,281,282,283",6
285,1,2,103,"286,287,288,289,290,291,292,293",8
286,2,1,103,"285,287,288,289,290,291,292,293",8
287,7,2,103,"285,286,288,289,290,291,292,293",8
288,8,1,103,"285,286,287,289,290,291,292,293",8
289,8,3,103,"285,286,287,288,290,291,292,293",8
290,9,1,103,"285,286,287,288,289,291,292,293",8
291,4,3,103,"285,286,287,288,289,290,292,293",8
292,1,4,103,"285,286,287,288,289,290,291,293",8
293,8,1,103,"285,286,287,288,289,290,291,292",8
294,3,3,104,NA,0
295,6,3,105,NA,0
296,9,1,106,NA,0
297,5,4,107,"298,299",2
298,7,1,107,"297,299",2
299,5,3,107,"297,298",2
300,6,2,108,NA,0
301,1,2,109,"302,303",2
302,5,1,109,"301,303",2
303,8,1,109,"301,302",2
304,6,2,110,"305,306",2
305,4,1,110,"304,306",2
306,6,3,110,"304,305",2
307,3,4,111,NA,0
308,5,2,112,"309,310,311,312",4
309,4,4,112,"308,310,311,312",4
310,9,1,112,"308,309,311,312",4
311,7,3,112,"308,309,310,312",4
312,6,4,112,"308,309,310,311",4
313,8,3,113,NA,0
314,6,2,114,NA,0
315,3,4,115,NA,0
316,9,2,116,NA,0
317,7,1,117,NA,0
318,8,1,118,"319",1
319,9,3,118,"318",1
320,4,1,119,"321,322,323,324,325,326,327,328",8
321,5,1,119,"320,322,323,324,325,326,327,328",8
322,2,3,119,"320,321,323,324,325,326,327,328",8
323,9,3,119,"320,321,322,324,325,326,327,328",8
324,1,4,119,"320,321,322,323,325,326,327,328",8
325,4,1,119,"320,321,322,323,324,326,327,328",8
326,9,2,119,"320,321,322,323,324,325,327,328",8
327,6,1,119,"320,321,322,323,324,325,326,328",8
328,5,3,119,"320,321,322,323,324,325,326,327",8
329,7,2,120,NA,0
330,5,4,121,"331,332",2
331,3,2,121,"330,332",2
332,9,2,121,"330,331",2
333,8,4,122,NA,0
334,1,1,123,"335,336,337",3
335,6,1,123,"334,336,337",3
336,3,2,123,"334,335,337",3
337,4,3,123,"334,335,336",3
338,6,1,124,"339",1
339,6,3,124,"338",1
340,9,2,125,"341,342",2
341,1,3,125,"340,342",2
342,5,1,125,"340,341",2
343,8,3,126,NA,0
344,5,3,127,NA,0
345,7,1,128,"346",1
346,4,1,128,"345",1
347,3,2,129,"348,349,350,351,352",5
348,4,3,129,"347,349,350,351,352",5
349,9,3,129,"347,348,350,351,352",5
350,8,4,129,"347,348,349,351,352",5
351,2,4,129,"347,348,349,350,352",5
352,4,2,129,"347,348,349,350,351",5
353,9,3,130,"354,355,356",3
354,6,3,130,"353,355,356",3
355,3,2,130,"353,354,356",3
356,7,3,130,"353,354,355",3
357,3,1,131,"358",1
358,5,2,131,"357",1
359,5,2,132,NA,0
360,1,2,133,NA,0
361,1,2,134,"362",1
362,7,2,134,"361",1
363,6,2,135,NA,0
364,9,2,136,NA,0
365,6,4,137,"366",1
366,7,4,137,"365",1
367,2,1,138,NA,0
368,5,4,139,NA,0
369,2,1,140,"370",1
370,8,2,140,"369",1
371,4,4,141,"372",1
372,8,2,141,"371",1
373,2,1,142,"374,375,376",3
374,8,2,142,"373,375,376",3
375,9,3,142,"373,374,376",3
376,8,4,142,"373,374,375",3
377,7,2,143,"378,379",2
378,1,1,143,"377,379",2
379,4,3,143,"377,378",2
380,7,2,144,"381",1
381,8,4,144,"380",1
382,7,3,145,NA,0
383,7,1,146,"384",1
384,7,3,146,"383",1
385,5,2,147,NA,0
386,7,4,148,"387",1
387,6,1,148,"386",1
388,9,2,149,NA,0
389,4,2,150,"390",1
390,7,2,150,"389",1
391,3,1,151,"392",1
392,9,3,151,"391",1
393,5,2,152,NA,0
394,2,3,153,"395,396",2
395,2,4,153,"394,396",2
396,2,2,153,"394,395",2
397,2,1,154,NA,0
398,1,3,155,"399,400,401,402,403,404",6
399,7,3,155,"398,400,401,402,403,404",6
400,9,2,155,"398,399,401,402,403,404",6
401,1,2,155,"398,399,400,402,403,404",6
402,1,4,155,"398,399,400,401,403,404",6
403,3,2,155,"398,399,400,401,402,404",6
404,4,4,155,"398,399,400,401,402,403",6
405,3,4,156,NA,0
406,2,3,157,"407",1
407,7,3,157,"406",1
408,8,2,158,"409",1
409,8,4,158,"408",1
410,4,3,159,"411",1
411,2,1,159,"410",1
412,8,4,160,"413",1
413,9,1,160,"412",1
414,2,3,161,NA,0
415,7,3,162,NA,0
416,7,2,163,NA,0
417,4,4,164,"418",1
418,8,4,164,"417",1
419,6,3,165,"420,421,422,423",4
420,7,4,165,"419,421,422,423",4
421,7,3,165,"419,420,422,423",4
422,7,1,165,"419,420,421,423",4
423,7,4,165,"419,420,421,422",4
424,6,2,166,NA,0
425,6,3,167,NA,0
426,6,1,168,"427",1
427,5,3,168,"426",1
428,4,3,169,"429,430",2
429,3,4,169,"428,430",2
430,8,4,169,"428,429",2
431,3,3,170,NA,0
432,7,2,171,"433,434,435,436",4
433,2,2,171,"432,434,435,436",4
434,3,2,171,"432,433,435,436",4
435,8,2,171,"432,433,434,436",4
436,1,2,171,"432,433,434,435",4
437,6,4,172,NA,0
438,9,1,173,NA,0
439,5,4,174,"440,441,442",3
440,1,4,174,"439,441,442",3
441,5,3,174,"439,440,442",3
442,9,4,174,"439,440,441",3
443,7,2,175,"444,445,446,447,448",5
444,2,1,175,"443,445,446,447,448",5
445,6,4,175,"443,444,446,447,448",5
446,8,1,175,"443,444,445,447,448",5
447,1,4,175,"443,444,445,446,448",5
448,2,4,175,"443,444,445,446,447",5
449,8,3,176,NA,0
450,5,3,177,NA,0
451,2,3,178,"452",1
452,7,1,178,"451",1
453,2,2,179,NA,0
454,5,4,180,"455,456,457,458",4
455,3,3,180,"454,456,457,458",4
456,8,2,180,"454,455,457,458",4
457,2,4,180,"454,455,456,458",4
458,1,1,180,"454,455,456,457",4
459,3,1,181,NA,0
460,9,4,182,"461",1
461,9,3,182,"460",1
462,4,1,183,"463",1
463,4,2,183,"462",1
464,2,1,184,NA,0
465,6,2,185,NA,0
466,2,4,186,"467,468,469,470,471,472,473,474,475",9
467,3,3,186,"466,468,469,470,471,472,473,474,475",9
468,9,1,186,"466,467,469,470,471,472,473,474,475",9
469,4,4,186,"466,467,468,470,471,472,473,474,475",9
470,6,2,186,"466,467,468,469,471,472,473,474,475",9
