"student_id","course","group","family_id","sibling_ids","num_siblings"
1,3,3,1,"2",1
2,9,2,1,"1",1
3,4,3,2,"4",1
4,5,2,2,"3",1
5,3,3,3,"6",1
6,7,3,3,"5",1
7,3,3,4,NA,0
8,7,1,5,"9",1
9,2,2,5,"8",1
10,8,2,6,"11",1
11,9,2,6,"10",1
12,4,3,7,"13,14",2
13,7,3,7,"12,14",2
14,8,1,7,"12,13",2
15,3,1,8,NA,0
16,9,2,9,"17",1
17,7,1,9,"16",1
18,1,2,10,NA,0
19,5,2,11,"20",1
20,1,3,11,"19",1
21,3,1,12,"22",1
22,9,3,12,"21",1
23,6,3,13,NA,0
24,9,2,14,"25,26",2
25,5,2,14,"24,26",2
26,4,3,14,"24,25",2
27,4,1,15,NA,0
28,2,3,16,"29,30",2
29,6,2,16,"28,30",2
30,8,3,16,"28,29",2
31,1,3,17,"32",1
32,2,3,17,"31",1
33,7,1,18,"34,35",2
34,2,3,18,"33,35",2
35,2,2,18,"33,34",2
36,3,1,19,NA,0
37,8,2,20,"38",1
38,6,1,20,"37",1
39,1,2,21,"40",1
40,4,3,21,"39",1
41,4,1,22,"42",1
42,9,2,22,"41",1
43,2,1,23,NA,0
44,3,2,24,"45,46",2
45,5,2,24,"44,46",2
46,1,3,24,"44,45",2
47,1,3,25,NA,0
48,8,3,26,NA,0
49,9,2,27,"50",1
50,3,1,27,"49",1
51,8,3,28,"52",1
52,3,3,28,"51",1
53,4,2,29,NA,0
54,1,1,30,"55",1
55,1,3,30,"54",1
56,1,2,31,"57",1
57,3,3,31,"56",1
58,3,1,32,NA,0
59,5,2,33,"60",1
60,5,2,33,"59",1
61,6,2,34,"62",1
62,9,1,34,"61",1
63,7,2,35,NA,0
64,8,3,36,"65,66,67",3
65,8,3,36,"64,66,67",3
66,2,1,36,"64,65,67",3
67,7,2,36,"64,65,66",3
68,3,3,37,NA,0
69,1,1,38,"70",1
70,2,1,38,"69",1
71,6,2,39,NA,0
72,2,2,40,NA,0
73,2,2,41,NA,0
74,8,1,42,"75,76",2
75,2,1,42,"74,76",2
76,9,1,42,"74,75",2
77,2,1,43,"78,79",2
78,8,3,43,"77,79",2
79,6,2,43,"77,78",2
80,8,3,44,NA,0
81,4,1,45,NA,0
82,8,1,46,NA,0
83,6,1,47,NA,0
84,3,3,48,NA,0
85,4,1,49,"86",1
86,6,3,49,"85",1
87,1,1,50,"88",1
88,6,3,50,"87",1
89,4,3,51,"90",1
90,8,2,51,"89",1
91,7,3,52,"92",1
92,9,3,52,"91",1
93,1,2,53,"94",1
94,5,2,53,"93",1
95,3,2,54,"96",1
96,5,1,54,"95",1
97,4,3,55,"98",1
98,5,1,55,"97",1
99,1,2,56,NA,0
100,9,3,57,NA,0
101,2,3,58,"102",1
102,5,1,58,"101",1
103,7,2,59,"104",1
104,2,3,59,"103",1
105,7,2,60,NA,0
106,3,3,61,NA,0
107,2,2,62,NA,0
108,6,1,63,"109",1
109,2,1,63,"108",1
110,5,1,64,"111",1
111,3,2,64,"110",1
112,1,2,65,NA,0
113,3,3,66,"114",1
114,7,3,66,"113",1
115,8,1,67,"116",1
116,3,1,67,"115",1
117,2,2,68,NA,0
118,2,2,69,"119",1
119,5,3,69,"118",1
120,8,3,70,"121,122,123",3
121,6,3,70,"120,122,123",3
122,7,3,70,"120,121,123",3
123,3,1,70,"120,121,122",3
124,7,3,71,"125",1
125,6,2,71,"124",1
126,8,3,72,"127",1
127,4,3,72,"126",1
128,7,2,73,"129",1
129,6,3,73,"128",1
130,7,3,74,NA,0
131,2,2,75,"132",1
132,2,2,75,"131",1
133,7,1,76,"134",1
134,4,2,76,"133",1
135,4,2,77,NA,0
136,7,3,78,NA,0
137,5,2,79,NA,0
138,8,3,80,NA,0
139,5,1,81,"140",1
140,6,3,81,"139",1
141,8,2,82,"142",1
142,6,1,82,"141",1
143,7,3,83,"144,145,146",3
144,3,3,83,"143,145,146",3
145,5,1,83,"143,144,146",3
146,9,2,83,"143,144,145",3
147,6,2,84,"148",1
148,5,3,84,"147",1
149,2,1,85,"150",1
150,8,2,85,"149",1
151,7,1,86,"152",1
152,6,3,86,"151",1
153,5,1,87,NA,0
154,5,1,88,"155",1
155,4,2,88,"154",1
156,4,1,89,"157",1
157,9,3,89,"156",1
158,6,1,90,NA,0
159,6,2,91,NA,0
160,7,1,92,"161",1
161,4,2,92,"160",1
162,1,1,93,"163",1
163,1,2,93,"162",1
164,7,3,94,NA,0
165,4,2,95,"166,167",2
166,8,2,95,"165,167",2
167,9,2,95,"165,166",2
168,4,3,96,"169,170,171",3
169,1,1,96,"168,170,171",3
170,5,1,96,"168,169,171",3
171,9,2,96,"168,169,170",3
172,5,2,97,NA,0
173,5,1,98,NA,0
174,4,2,99,NA,0
175,5,3,100,NA,0
176,6,3,101,"177",1
177,5,1,101,"176",1
178,8,1,102,NA,0
179,6,1,103,NA,0
180,8,1,104,"181",1
181,4,3,104,"180",1
182,8,1,105,"183,184",2
183,6,3,105,"182,184",2
184,6,3,105,"182,183",2
185,9,3,106,"186",1
186,4,1,106,"185",1
187,5,2,107,"188,189",2
188,4,1,107,"187,189",2
189,9,3,107,"187,188",2
190,1,2,108,NA,0
191,5,1,109,"192",1
192,4,2,109,"191",1
193,9,1,110,"194",1
194,5,2,110,"193",1
195,6,3,111,NA,0
196,9,2,112,NA,0
197,9,3,113,"198",1
198,7,1,113,"197",1
199,7,3,114,"200",1
200,1,2,114,"199",1
201,6,1,115,NA,0
202,2,2,116,"203",1
203,7,2,116,"202",1
204,5,2,117,"205",1
205,6,2,117,"204",1
206,3,2,118,NA,0
207,4,3,119,"208",1
208,2,3,119,"207",1
209,9,2,120,NA,0
210,2,1,121,"211",1
211,2,2,121,"210",1
212,9,2,122,"213,214",2
213,3,1,122,"212,214",2
214,4,3,122,"212,213",2
215,2,1,123,"216",1
216,1,2,123,"215",1
217,9,1,124,NA,0
218,1,3,125,"219,220,221",3
219,2,2,125,"218,220,221",3
220,7,1,125,"218,219,221",3
221,8,1,125,"218,219,220",3
222,9,1,126,NA,0
223,8,3,127,"224",1
224,5,3,127,"223",1
225,4,2,128,NA,0
226,7,3,129,NA,0
227,8,2,130,"228",1
228,9,3,130,"227",1
229,8,2,131,NA,0
230,3,2,132,NA,0
231,3,2,133,NA,0
232,3,1,134,"233,234",2
233,6,3,134,"232,234",2
234,9,3,134,"232,233",2
235,1,1,135,"236,237,238",3
236,7,1,135,"235,237,238",3
237,9,3,135,"235,236,238",3
238,5,1,135,"235,236,237",3
239,6,1,136,NA,0
240,8,2,137,"241,242",2
241,4,1,137,"240,242",2
242,2,3,137,"240,241",2
243,7,2,138,"244",1
244,8,1,138,"243",1
245,6,1,139,NA,0
246,8,1,140,NA,0
247,5,3,141,NA,0
248,8,2,142,NA,0
249,1,1,143,NA,0
250,5,2,144,NA,0
251,4,1,145,"252",1
252,4,3,145,"251",1
253,5,1,146,NA,0
254,2,2,147,NA,0
255,4,1,148,NA,0
256,1,2,149,NA,0
257,6,1,150,"258",1
258,5,2,150,"257",1
259,4,1,151,NA,0
260,2,2,152,"261,262",2
261,6,2,152,"260,262",2
262,3,2,152,"260,261",2
263,1,1,153,NA,0
264,5,1,154,NA,0
265,1,2,155,"266",1
266,2,2,155,"265",1
267,7,2,156,NA,0
268,2,2,157,NA,0
269,4,2,158,NA,0
270,1,1,159,NA,0
271,7,3,160,"272",1
272,6,3,160,"271",1
273,1,1,161,"274",1
274,5,3,161,"273",1
275,3,3,162,NA,0
276,1,2,163,"277,278",2
277,5,1,163,"276,278",2
278,4,2,163,"276,277",2
279,2,1,164,NA,0
280,6,2,165,"281,282",2
281,6,3,165,"280,282",2
282,8,2,165,"280,281",2
283,5,3,166,"284",1
284,9,2,166,"283",1
285,4,3,167,"286",1
286,1,3,167,"285",1
287,3,2,168,"288",1
288,5,1,168,"287",1
289,8,1,169,"290",1
290,4,3,169,"289",1
291,4,1,170,NA,0
292,1,2,171,NA,0
293,9,3,172,"294",1
294,7,1,172,"293",1
