"student_id","course","group","family_id","sibling_ids","num_siblings"
1,9,3,1,"2",1
2,6,3,1,"1",1
3,2,4,2,"4",1
4,1,3,2,"3",1
5,1,4,3,"6",1
6,6,4,3,"5",1
7,1,4,4,NA,0
8,9,1,5,"9",1
9,6,2,5,"8",1
10,4,3,6,"11",1
11,6,3,6,"10",1
12,3,4,7,"13,14",2
13,6,4,7,"12,14",2
14,1,2,7,"12,13",2
15,3,1,8,NA,0
16,6,3,9,"17",1
17,9,1,9,"16",1
18,5,2,10,NA,0
19,1,3,11,"20",1
20,8,3,11,"19",1
21,3,1,12,"22",1
22,8,4,12,"21",1
23,5,4,13,NA,0
24,5,3,14,"25,26",2
25,9,2,14,"24,26",2
26,2,4,14,"24,25",2
27,6,1,15,NA,0
28,8,3,16,"29,30",2
29,2,3,16,"28,30",2
30,7,4,16,"28,29",2
31,7,3,17,"32",1
32,9,3,17,"31",1
33,9,1,18,"34,35",2
34,9,3,18,"33,35",2
35,6,2,18,"33,34",2
36,4,1,19,NA,0
37,5,3,20,"38",1
38,7,1,20,"37",1
39,4,2,21,"40",1
40,2,4,21,"39",1
41,5,1,22,"42",1
42,6,3,22,"41",1
43,3,1,23,NA,0
44,7,2,24,"45,46",2
45,1,3,24,"44,46",2
46,8,3,24,"44,45",2
47,7,3,25,NA,0
48,8,4,26,NA,0
49,6,3,27,"50",1
50,3,1,27,"49",1
51,7,4,28,"52",1
52,1,4,28,"51",1
53,8,2,29,NA,0
54,1,1,30,"55",1
55,8,3,30,"54",1
56,4,2,31,"57",1
57,1,4,31,"56",1
58,4,1,32,NA,0
59,9,2,33,"60",1
60,1,3,33,"59",1
61,2,3,34,"62",1
62,3,2,34,"61",1
63,4,3,35,NA,0
64,8,4,36,"65,66,67",3
65,7,4,36,"64,66,67",3
66,3,1,36,"64,65,67",3
67,3,3,36,"64,65,66",3
68,1,4,37,NA,0
69,1,1,38,"70",1
70,2,1,38,"69",1
71,2,3,39,NA,0
72,6,2,40,NA,0
73,5,2,41,NA,0
74,1,2,42,"75,76",2
75,2,1,42,"74,76",2
76,3,2,42,"74,75",2
77,3,1,43,"78,79",2
78,7,4,43,"77,79",2
79,2,3,43,"77,78",2
80,7,4,44,NA,0
81,5,1,45,NA,0
82,2,2,46,NA,0
83,7,1,47,NA,0
84,1,4,48,NA,0
85,5,1,49,"86",1
86,5,4,49,"85",1
87,2,1,50,"88",1
88,4,4,50,"87",1
89,2,4,51,"90",1
90,4,3,51,"89",1
91,6,4,52,"92",1
92,8,4,52,"91",1
93,4,2,53,"94",1
94,1,3,53,"93",1
95,7,2,54,"96",1
96,7,1,54,"95",1
97,2,4,55,"98",1
98,7,1,55,"97",1
99,5,2,56,NA,0
100,9,4,57,NA,0
101,9,3,58,"102",1
102,7,1,58,"101",1
103,3,3,59,"104",1
104,8,3,59,"103",1
105,4,3,60,NA,0
106,1,4,61,NA,0
107,5,2,62,NA,0
108,7,1,63,"109",1
109,3,1,63,"108",1
110,6,1,64,"111",1
111,7,2,64,"110",1
112,4,2,65,NA,0
113,1,4,66,"114",1
114,7,4,66,"113",1
115,1,2,67,"116",1
116,4,1,67,"115",1
117,6,2,68,NA,0
118,5,2,69,"119",1
119,3,4,69,"118",1
120,7,4,70,"121,122,123",3
121,5,4,70,"120,122,123",3
122,6,4,70,"120,121,123",3
123,4,1,70,"120,121,122",3
124,6,4,71,"125",1
125,1,3,71,"124",1
126,7,4,72,"127",1
127,2,4,72,"126",1
128,4,3,73,"129",1
129,5,4,73,"128",1
130,6,4,74,NA,0
131,5,2,75,"132",1
132,6,2,75,"131",1
133,9,1,76,"134",1
134,8,2,76,"133",1
135,8,2,77,NA,0
136,6,4,78,NA,0
137,9,2,79,NA,0
138,8,4,80,NA,0
139,7,1,81,"140",1
140,5,4,81,"139",1
141,4,3,82,"142",1
142,8,1,82,"141",1
143,7,4,83,"144,145,146",3
144,1,4,83,"143,145,146",3
145,6,1,83,"143,144,146",3
146,5,3,83,"143,144,145",3
147,1,3,84,"148",1
148,3,4,84,"147",1
149,3,1,85,"150",1
150,4,3,85,"149",1
151,1,2,86,"152",1
152,5,4,86,"151",1
153,7,1,87,NA,0
154,7,1,88,"155",1
155,9,2,88,"154",1
156,5,1,89,"157",1
157,9,4,89,"156",1
158,8,1,90,NA,0
159,1,3,91,NA,0
160,1,2,92,"161",1
161,8,2,92,"160",1
162,1,1,93,"163",1
163,4,2,93,"162",1
164,6,4,94,NA,0
165,9,2,95,"166,167",2
166,4,3,95,"165,167",2
167,6,3,95,"165,166",2
