"student_id","course","group","family_id","sibling_ids","num_siblings"
1,8,1,1,NA,0
2,7,4,2,NA,0
3,1,1,3,NA,0
4,5,4,4,NA,0
5,2,1,5,"6",1
6,2,4,5,"5",1
7,9,4,6,"8",1
8,3,2,6,"7",1
9,9,4,7,"10",1
10,9,1,7,"9",1
11,6,1,8,NA,0
12,9,2,9,"13",1
13,5,2,9,"12",1
14,1,4,10,"15,16",2
15,3,2,10,"14,16",2
16,1,1,10,"14,15",2
17,5,4,11,"18,19,20,21,22,23",6
18,5,3,11,"17,19,20,21,22,23",6
19,3,3,11,"17,18,20,21,22,23",6
20,1,4,11,"17,18,19,21,22,23",6
21,7,4,11,"17,18,19,20,22,23",6
22,6,4,11,"17,18,19,20,21,23",6
23,6,4,11,"17,18,19,20,21,22",6
24,8,2,12,NA,0
25,1,2,13,"26",1
26,2,3,13,"25",1
27,3,3,14,NA,0
28,5,4,15,"29",1
29,8,4,15,"28",1
30,3,4,16,NA,0
31,4,1,17,NA,0
32,2,3,18,"33",1
33,7,3,18,"32",1
34,7,4,19,NA,0
35,2,3,20,"36",1
36,5,3,20,"35",1
37,6,4,21,NA,0
38,2,1,22,NA,0
39,9,1,23,"40",1
40,5,3,23,"39",1
41,1,2,24,"42",1
42,6,3,24,"41",1
43,3,3,25,NA,0
44,8,1,26,NA,0
45,4,3,27,"46,47,48",3
46,6,1,27,"45,47,48",3
47,3,4,27,"45,46,48",3
48,9,4,27,"45,46,47",3
49,9,3,28,"50,51",2
50,5,1,28,"49,51",2
51,3,2,28,"49,50",2
52,5,2,29,"53,54",2
53,7,2,29,"52,54",2
54,8,1,29,"52,53",2
55,6,4,30,NA,0
56,9,2,31,"57",1
57,3,3,31,"56",1
58,6,1,32,NA,0
59,6,2,33,NA,0
60,5,3,34,NA,0
61,4,3,35,NA,0
62,7,1,36,"63",1
63,3,4,36,"62",1
64,9,2,37,NA,0
65,2,2,38,"66",1
66,7,2,38,"65",1
67,9,4,39,NA,0
68,6,1,40,NA,0
69,2,3,41,"70,71",2
70,1,1,41,"69,71",2
71,1,1,41,"69,70",2
72,6,1,42,NA,0
73,2,1,43,"74",1
74,2,4,43,"73",1
75,5,4,44,NA,0
76,7,4,45,NA,0
77,5,1,46,NA,0
78,5,3,47,NA,0
79,6,1,48,NA,0
80,9,2,49,"81",1
81,6,4,49,"80",1
82,1,3,50,NA,0
83,8,4,51,NA,0
84,5,2,52,"85",1
85,2,2,52,"84",1
86,7,2,53,NA,0
87,8,1,54,"88",1
88,9,4,54,"87",1
89,2,1,55,NA,0
90,2,3,56,NA,0
91,3,1,57,NA,0
92,5,2,58,"93,94",2
93,6,3,58,"92,94",2
94,8,4,58,"92,93",2
95,2,2,59,NA,0
96,2,4,60,"97",1
97,6,4,60,"96",1
98,7,2,61,"99",1
99,8,2,61,"98",1
100,2,2,62,NA,0
101,2,1,63,NA,0
102,3,3,64,NA,0
103,3,3,65,"104",1
104,6,4,65,"103",1
105,5,4,66,NA,0
106,8,1,67,NA,0
107,5,4,68,"108",1
108,8,4,68,"107",1
109,3,4,69,NA,0
110,9,2,70,"111",1
111,4,2,70,"110",1
112,1,3,71,"113",1
113,6,1,71,"112",1
114,2,3,72,"115,116,117",3
115,8,3,72,"114,116,117",3
116,9,3,72,"114,115,117",3
117,4,2,72,"114,115,116",3
118,5,2,73,"119",1
119,5,2,73,"118",1
120,9,4,74,NA,0
121,9,2,75,NA,0
122,2,4,76,NA,0
123,3,3,77,"124,125,126",3
124,4,2,77,"123,125,126",3
125,8,2,77,"123,124,126",3
126,3,4,77,"123,124,125",3
127,8,2,78,NA,0
128,4,2,79,"129",1
129,6,3,79,"128",1
130,8,2,80,NA,0
131,2,4,81,"132,133",2
132,2,1,81,"131,133",2
133,6,2,81,"131,132",2
134,7,1,82,NA,0
135,5,4,83,NA,0
136,1,1,84,"137,138",2
137,3,4,84,"136,138",2
138,5,3,84,"136,137",2
139,3,3,85,NA,0
140,5,2,86,NA,0
141,4,3,87,NA,0
142,3,2,88,"143",1
143,4,2,88,"142",1
144,4,3,89,NA,0
145,2,4,90,"146",1
146,8,2,90,"145",1
147,7,4,91,NA,0
148,9,4,92,NA,0
149,1,1,93,NA,0
150,8,3,94,"151",1
151,9,2,94,"150",1
152,6,3,95,NA,0
153,9,3,96,NA,0
154,2,1,97,NA,0
155,5,3,98,NA,0
156,5,2,99,"157",1
157,4,1,99,"156",1
158,6,3,100,NA,0
159,4,4,101,"160,161",2
160,7,3,101,"159,161",2
161,6,2,101,"159,160",2
162,8,3,102,"163,164,165",3
163,2,3,102,"162,164,165",3
164,7,1,102,"162,163,165",3
165,7,2,102,"162,163,164",3
166,1,2,103,NA,0
167,8,4,104,NA,0
168,7,2,105,NA,0
169,6,4,106,"170",1
170,6,2,106,"169",1
171,1,3,107,NA,0
172,7,3,108,"173",1
173,1,1,108,"172",1
174,9,1,109,"175",1
175,7,4,109,"174",1
176,4,2,110,NA,0
177,7,1,111,"178",1
178,4,4,111,"177",1
179,8,2,112,NA,0
180,1,1,113,NA,0
181,4,3,114,NA,0
182,1,1,115,NA,0
183,6,2,116,NA,0
184,4,2,117,"185",1
185,8,2,117,"184",1
186,1,1,118,"187,188,189",3
187,7,1,118,"186,188,189",3
188,9,3,118,"186,187,189",3
189,2,1,118,"186,187,188",3
190,1,2,119,NA,0
191,1,2,120,"192",1
192,8,3,120,"191",1
193,6,2,121,NA,0
194,1,1,122,"195",1
195,2,1,122,"194",1
196,6,4,123,NA,0
197,5,2,124,"198",1
198,7,2,124,"197",1
199,6,4,125,NA,0
200,7,2,126,NA,0
201,4,1,127,NA,0
202,9,1,128,"203,204",2
203,9,4,128,"202,204",2
204,5,4,128,"202,203",2
205,6,2,129,"206",1
206,1,4,129,"205",1
207,5,3,130,NA,0
208,2,1,131,NA,0
209,9,1,132,NA,0
210,4,2,133,"211",1
211,5,2,133,"210",1
212,9,1,134,NA,0
213,6,4,135,NA,0
214,2,1,136,NA,0
215,5,4,137,NA,0
216,3,2,138,NA,0
217,6,1,139,NA,0
218,2,4,140,NA,0
219,1,1,141,"220,221",2
220,2,2,141,"219,221",2
221,3,4,141,"219,220",2
222,6,2,142,"223",1
223,4,2,142,"222",1
224,7,1,143,NA,0
225,2,1,144,NA,0
226,5,1,145,NA,0
227,2,4,146,NA,0
228,1,2,147,NA,0
229,9,2,148,NA,0
230,6,4,149,NA,0
231,1,4,150,NA,0
232,9,2,151,NA,0
233,9,2,152,"234",1
234,6,3,152,"233",1
235,8,2,153,NA,0
236,8,4,154,"237,238",2
237,9,2,154,"236,238",2
238,2,4,154,"236,237",2
239,7,2,155,NA,0
240,3,4,156,NA,0
241,3,2,157,NA,0
242,2,2,158,NA,0
243,9,3,159,NA,0
244,5,1,160,NA,0
245,2,3,161,NA,0
246,4,2,162,NA,0
247,4,1,163,"248",1
248,1,2,163,"247",1
249,7,3,164,"250",1
250,8,2,164,"249",1
251,7,2,165,NA,0
252,6,2,166,NA,0
253,8,3,167,NA,0
254,8,3,168,"255",1
255,9,3,168,"254",1
256,9,1,169,NA,0
257,2,4,170,"258,259",2
258,2,2,170,"257,259",2
259,2,4,170,"257,258",2
260,7,1,171,NA,0
261,1,4,172,NA,0
262,5,1,173,"263",1
263,3,1,173,"262",1
264,9,3,174,"265,266,267",3
265,5,1,174,"264,266,267",3
266,2,2,174,"264,265,267",3
267,8,1,174,"264,265,266",3
268,4,1,175,NA,0
269,6,1,176,NA,0
270,3,3,177,NA,0
271,1,3,178,NA,0
272,6,4,179,"273,274",2
273,6,1,179,"272,274",2
274,1,1,179,"272,273",2
275,2,4,180,NA,0
276,8,4,181,NA,0
277,1,3,182,NA,0
278,2,2,183,NA,0
279,4,3,184,NA,0
280,7,3,185,"281,282,283",3
281,5,4,185,"280,282,283",3
282,1,1,185,"280,281,283",3
283,4,3,185,"280,281,282",3
284,5,2,186,NA,0
285,3,3,187,"286,287,288,289",4
286,9,1,187,"285,287,288,289",4
287,4,2,187,"285,286,288,289",4
288,3,2,187,"285,286,287,289",4
289,7,3,187,"285,286,287,288",4
290,1,3,188,"291,292",2
291,8,2,188,"290,292",2
292,9,1,188,"290,291",2
293,2,2,189,NA,0
294,8,2,190,"295",1
295,5,1,190,"294",1
296,3,2,191,NA,0
297,4,3,192,"298,299",2
298,2,2,192,"297,299",2
299,3,1,192,"297,298",2
300,3,3,193,NA,0
301,6,2,194,NA,0
302,6,2,195,NA,0
303,1,4,196,"304",1
304,5,3,196,"303",1
305,4,3,197,"306",1
306,4,1,197,"305",1
307,8,3,198,NA,0
308,9,3,199,NA,0
309,4,1,200,NA,0
310,8,3,201,NA,0
311,4,1,202,NA,0
312,7,2,203,"313",1
313,3,1,203,"312",1
314,1,2,204,"315",1
315,7,4,204,"314",1
316,9,3,205,NA,0
317,5,1,206,NA,0
318,2,2,207,NA,0
319,5,4,208,NA,0
320,9,2,209,"321",1
321,9,3,209,"320",1
322,3,2,210,NA,0
323,4,4,211,NA,0
324,8,3,212,NA,0
325,3,2,213,NA,0
326,4,3,214,"327",1
327,6,2,214,"326",1
328,6,1,215,"329",1
329,1,3,215,"328",1
330,1,1,216,NA,0
331,3,2,217,NA,0
332,1,2,218,"333",1
333,3,2,218,"332",1
334,5,3,219,"335,336,337",3
335,1,3,219,"334,336,337",3
336,7,1,219,"334,335,337",3
337,9,4,219,"334,335,336",3
338,1,1,220,NA,0
339,5,4,221,"340,341",2
340,7,3,221,"339,341",2
341,5,1,221,"339,340",2
342,1,4,222,NA,0
343,6,3,223,"344",1
344,6,3,223,"343",1
345,5,2,224,NA,0
346,7,4,225,NA,0
347,2,3,226,"348",1
348,8,1,226,"347",1
349,1,3,227,NA,0
350,8,3,228,NA,0
351,9,3,229,NA,0
352,2,2,230,NA,0
353,1,4,231,NA,0
354,7,3,232,NA,0
355,1,1,233,NA,0
356,5,4,234,"357",1
357,5,4,234,"356",1
358,1,4,235,NA,0
359,1,3,236,NA,0
360,2,2,237,NA,0
361,8,1,238,NA,0
362,9,3,239,NA,0
363,6,3,240,"364",1
364,1,1,240,"363",1
365,6,3,241,NA,0
366,7,1,242,NA,0
367,1,2,243,NA,0
368,1,3,244,"369",1
369,9,3,244,"368",1
370,6,4,245,"371",1
371,9,4,245,"370",1
372,3,4,246,"373",1
373,7,1,246,"372",1
374,8,4,247,"375",1
375,6,1,247,"374",1
376,5,4,248,NA,0
377,8,2,249,NA,0
378,8,4,250,NA,0
379,5,4,251,"380",1
380,1,1,251,"379",1
381,7,1,252,"382",1
382,3,4,252,"381",1
383,8,4,253,"384",1
384,4,4,253,"383",1
385,3,2,254,NA,0
386,6,3,255,NA,0
387,1,4,256,NA,0
388,4,2,257,NA,0
389,2,2,258,NA,0
390,2,2,259,"391",1
391,7,4,259,"390",1
392,7,2,260,NA,0
393,8,1,261,NA,0
394,8,4,262,NA,0
395,8,4,263,"396",1
396,8,4,263,"395",1
397,2,4,264,NA,0
398,8,3,265,NA,0
399,7,2,266,"400,401",2
400,3,3,266,"399,401",2
401,9,1,266,"399,400",2
402,6,1,267,NA,0
403,7,1,268,NA,0
404,4,4,269,NA,0
405,7,2,270,"406",1
406,4,3,270,"405",1
407,4,3,271,NA,0
408,1,2,272,"409",1
409,4,2,272,"408",1
410,5,1,273,NA,0
411,6,4,274,"412,413,414",3
412,2,4,274,"411,413,414",3
413,5,4,274,"411,412,414",3
414,7,4,274,"411,412,413",3
415,8,3,275,NA,0
416,3,1,276,"417,418,419",3
417,7,1,276,"416,418,419",3
418,3,3,276,"416,417,419",3
419,8,2,276,"416,417,418",3
420,1,3,277,NA,0
421,3,4,278,NA,0
422,9,1,279,NA,0
423,4,3,280,NA,0
424,1,2,281,NA,0
425,7,2,282,NA,0
426,6,3,283,"427",1
427,9,3,283,"426",1
428,6,2,284,"429",1
429,5,2,284,"428",1
430,6,1,285,NA,0
431,7,1,286,"432,433",2
432,7,4,286,"431,433",2
433,2,3,286,"431,432",2
434,3,4,287,"435",1
435,8,3,287,"434",1
436,9,1,288,NA,0
437,1,4,289,NA,0
438,3,3,290,NA,0
439,8,4,291,NA,0
440,9,1,292,"441",1
441,8,2,292,"440",1
442,1,2,293,NA,0
443,5,2,294,NA,0
444,5,1,295,NA,0
445,5,2,296,NA,0
446,4,4,297,NA,0
447,4,1,298,NA,0
448,2,1,299,"449",1
449,7,2,299,"448",1
450,7,1,300,"451,452,453",3
451,7,4,300,"450,452,453",3
452,2,1,300,"450,451,453",3
453,5,3,300,"450,451,452",3
454,3,2,301,NA,0
455,3,1,302,NA,0
456,2,2,303,"457",1
457,8,4,303,"456",1
458,9,4,304,"459,460",2
459,9,4,304,"458,460",2
460,6,3,304,"458,459",2
461,6,4,305,NA,0
462,7,1,306,"463,464",2
463,4,1,306,"462,464",2
464,6,3,306,"462,463",2
465,1,2,307,"466,467,468",3
466,3,4,307,"465,467,468",3
467,4,2,307,"465,466,468",3
