"student_id","course","group","family_id","sibling_ids","num_siblings"
1,7,1,1,NA,0
2,7,2,2,"3",1
3,3,2,2,"2",1
4,6,1,3,"5",1
5,6,1,3,"4",1
6,8,2,4,NA,0
7,5,2,5,NA,0
8,7,2,6,NA,0
9,3,1,7,"10",1
10,3,2,7,"9",1
11,5,1,8,NA,0
12,5,2,9,"13",1
13,8,1,9,"12",1
14,7,2,10,NA,0
15,3,2,11,NA,0
16,3,1,12,NA,0
17,2,1,13,NA,0
18,1,1,14,"19",1
19,4,1,14,"18",1
20,5,1,15,NA,0
21,9,2,16,NA,0
22,5,1,17,"23",1
23,1,1,17,"22",1
24,7,1,18,"25,26,27",3
25,6,2,18,"24,26,27",3
26,3,2,18,"24,25,27",3
27,2,1,18,"24,25,26",3
28,9,1,19,"29,30,31",3
29,6,1,19,"28,30,31",3
30,2,1,19,"28,29,31",3
31,1,2,19,"28,29,30",3
32,1,2,20,NA,0
33,8,2,21,NA,0
34,7,1,22,"35",1
35,7,2,22,"34",1
36,7,1,23,"37",1
37,5,2,23,"36",1
38,6,2,24,NA,0
39,9,2,25,"40",1
40,9,1,25,"39",1
41,5,1,26,NA,0
42,4,2,27,NA,0
43,3,2,28,NA,0
44,5,2,29,NA,0
45,9,2,30,"46",1
46,7,1,30,"45",1
47,9,2,31,"48",1
48,4,2,31,"47",1
49,5,1,32,NA,0
50,2,1,33,NA,0
51,9,1,34,"52",1
52,5,1,34,"51",1
53,1,1,35,NA,0
54,8,1,36,NA,0
55,2,2,37,NA,0
56,5,1,38,"57",1
57,5,2,38,"56",1
58,4,2,39,NA,0
59,8,2,40,"60",1
60,5,1,40,"59",1
61,7,1,41,"62,63,64",3
62,8,2,41,"61,63,64",3
63,8,1,41,"61,62,64",3
64,2,2,41,"61,62,63",3
65,9,2,42,"66",1
66,9,2,42,"65",1
67,4,2,43,"68",1
68,9,1,43,"67",1
69,6,1,44,"70",1
70,6,2,44,"69",1
71,2,2,45,NA,0
72,5,1,46,"73",1
73,1,2,46,"72",1
74,9,2,47,"75",1
75,8,1,47,"74",1
76,8,1,48,NA,0
77,6,1,49,"78",1
78,7,1,49,"77",1
79,2,1,50,"80",1
80,1,1,50,"79",1
81,1,2,51,NA,0
82,1,2,52,"83,84,85",3
83,4,2,52,"82,84,85",3
84,8,2,52,"82,83,85",3
85,5,2,52,"82,83,84",3
86,3,2,53,NA,0
87,5,1,54,NA,0
88,8,1,55,NA,0
89,6,2,56,NA,0
90,2,2,57,"91",1
91,7,2,57,"90",1
92,7,2,58,"93",1
93,9,2,58,"92",1
94,4,2,59,"95",1
95,3,1,59,"94",1
96,4,2,60,"97",1
97,9,2,60,"96",1
98,5,1,61,"99",1
99,5,1,61,"98",1
100,2,1,62,"101",1
101,8,2,62,"100",1
102,4,2,63,NA,0
103,5,2,64,NA,0
104,9,1,65,NA,0
105,3,1,66,NA,0
106,3,2,67,"107,108",2
107,5,1,67,"106,108",2
108,3,1,67,"106,107",2
109,2,2,68,NA,0
110,3,1,69,NA,0
111,2,1,70,NA,0
112,8,2,71,NA,0
113,8,2,72,NA,0
114,4,2,73,NA,0
115,3,1,74,"116",1
116,1,1,74,"115",1
117,1,2,75,NA,0
118,9,2,76,"119",1
119,8,2,76,"118",1
120,3,1,77,"121",1
121,4,1,77,"120",1
122,1,1,78,NA,0
123,4,2,79,NA,0
124,4,1,80,NA,0
125,6,2,81,NA,0
126,2,2,82,"127",1
127,2,2,82,"126",1
128,2,2,83,NA,0
129,5,2,84,NA,0
130,9,1,85,NA,0
131,3,1,86,"132",1
132,6,2,86,"131",1
133,1,2,87,"134",1
134,6,1,87,"133",1
135,1,1,88,NA,0
136,5,1,89,NA,0
137,2,2,90,"138",1
138,1,1,90,"137",1
139,7,2,91,NA,0
140,3,1,92,"141",1
141,6,1,92,"140",1
142,2,1,93,NA,0
143,7,2,94,NA,0
144,8,1,95,NA,0
145,4,1,96,NA,0
146,3,1,97,NA,0
147,6,1,98,NA,0
148,9,2,99,"149",1
149,2,1,99,"148",1
150,7,2,100,"151,152",2
151,7,1,100,"150,152",2
152,7,2,100,"150,151",2
153,3,2,101,"154",1
154,3,1,101,"153",1
155,9,2,102,"156",1
156,3,2,102,"155",1
157,9,1,103,NA,0
158,1,2,104,"159",1
159,3,1,104,"158",1
160,4,1,105,NA,0
161,9,1,106,"162",1
162,3,1,106,"161",1
163,1,2,107,"164",1
164,1,2,107,"163",1
165,7,2,108,"166",1
166,9,2,108,"165",1
167,5,1,109,NA,0
168,3,1,110,NA,0
169,1,1,111,NA,0
170,1,1,112,"171",1
171,8,1,112,"170",1
172,7,1,113,"173",1
173,5,2,113,"172",1
174,1,2,114,NA,0
175,2,2,115,NA,0
176,4,1,116,"177",1
177,6,1,116,"176",1
178,5,2,117,"179",1
179,1,1,117,"178",1
180,1,2,118,"181",1
181,9,1,118,"180",1
182,3,2,119,NA,0
183,6,2,120,NA,0
184,6,2,121,"185,186",2
185,5,2,121,"184,186",2
186,7,1,121,"184,185",2
187,7,1,122,"188",1
188,5,2,122,"187",1
189,9,1,123,NA,0
190,8,2,124,NA,0
191,7,1,125,"192",1
192,4,1,125,"191",1
193,4,2,126,"194",1
194,1,1,126,"193",1
195,8,1,127,"196",1
196,2,1,127,"195",1
197,4,1,128,"198,199",2
198,3,1,128,"197,199",2
199,2,1,128,"197,198",2
200,1,1,129,"201",1
201,4,1,129,"200",1
202,6,1,130,NA,0
203,3,1,131,"204",1
204,1,2,131,"203",1
205,2,2,132,NA,0
206,7,2,133,NA,0
207,8,1,134,"208,209",2
208,6,1,134,"207,209",2
209,2,2,134,"207,208",2
210,1,1,135,NA,0
211,1,1,136,NA,0
212,5,1,137,"213",1
213,8,1,137,"212",1
214,9,1,138,"215",1
215,7,1,138,"214",1
216,3,1,139,"217",1
217,3,2,139,"216",1
218,5,1,140,"219",1
219,5,2,140,"218",1
220,2,1,141,NA,0
221,5,1,142,"222",1
222,4,2,142,"221",1
223,4,2,143,NA,0
224,5,1,144,NA,0
225,4,1,145,"226",1
226,8,2,145,"225",1
227,9,1,146,NA,0
228,2,2,147,"229",1
229,7,1,147,"228",1
230,7,2,148,NA,0
231,3,2,149,"232,233,234",3
232,9,1,149,"231,233,234",3
233,7,2,149,"231,232,234",3
234,1,1,149,"231,232,233",3
235,5,2,150,"236",1
236,5,2,150,"235",1
237,4,2,151,NA,0
238,6,2,152,NA,0
239,6,1,153,"240",1
240,8,1,153,"239",1
241,6,1,154,NA,0
242,9,2,155,NA,0
243,5,1,156,"244",1
244,7,1,156,"243",1
245,8,2,157,"246",1
246,3,1,157,"245",1
247,9,2,158,"248",1
248,4,1,158,"247",1
249,9,2,159,"250",1
250,7,1,159,"249",1
251,9,2,160,"252",1
252,4,2,160,"251",1
253,3,2,161,"254",1
254,8,2,161,"253",1
255,7,1,162,"256",1
256,7,1,162,"255",1
257,5,1,163,NA,0
258,8,2,164,NA,0
259,6,1,165,NA,0
260,7,2,166,"261",1
261,8,2,166,"260",1
262,1,1,167,NA,0
263,2,1,168,"264,265",2
264,2,1,168,"263,265",2
265,3,2,168,"263,264",2
266,1,1,169,"267",1
267,4,2,169,"266",1
268,3,1,170,NA,0
269,1,2,171,NA,0
270,9,2,172,NA,0
271,1,1,173,NA,0
272,1,2,174,"273",1
273,6,1,174,"272",1
274,1,2,175,NA,0
275,2,2,176,"276",1
276,8,1,176,"275",1
277,8,1,177,"278",1
278,7,1,177,"277",1
279,7,2,178,NA,0
280,1,1,179,"281",1
281,8,2,179,"280",1
282,8,1,180,NA,0
283,1,2,181,"284,285",2
284,5,2,181,"283,285",2
285,9,1,181,"283,284",2
286,4,1,182,NA,0
287,1,1,183,"288",1
288,7,2,183,"287",1
289,9,1,184,NA,0
290,3,2,185,NA,0
291,5,1,186,NA,0
292,1,2,187,NA,0
293,7,1,188,NA,0
294,6,2,189,NA,0
295,8,2,190,"296,297",2
296,1,1,190,"295,297",2
297,4,1,190,"295,296",2
298,4,2,191,NA,0
299,9,1,192,NA,0
300,6,2,193,"301",1
301,7,2,193,"300",1
302,2,1,194,NA,0
303,7,2,195,NA,0
304,8,1,196,NA,0
305,7,1,197,NA,0
306,6,1,198,"307",1
307,8,2,198,"306",1
308,1,2,199,NA,0
309,6,1,200,"310,311",2
310,1,2,200,"309,311",2
311,3,2,200,"309,310",2
312,9,2,201,NA,0
313,2,2,202,NA,0
314,6,1,203,NA,0
315,8,1,204,"316,317",2
316,2,1,204,"315,317",2
317,3,2,204,"315,316",2
318,2,1,205,"319",1
319,9,2,205,"318",1
320,2,2,206,"321,322",2
321,9,1,206,"320,322",2
322,5,2,206,"320,321",2
323,9,2,207,NA,0
324,3,1,208,NA,0
325,9,2,209,"326",1
326,9,2,209,"325",1
327,3,2,210,"328",1
328,6,1,210,"327",1
329,3,2,211,"330,331",2
330,3,2,211,"329,331",2
331,4,2,211,"329,330",2
332,5,2,212,NA,0
333,5,2,213,NA,0
334,4,1,214,"335",1
