"student_id","course","group","family_id","sibling_ids","num_siblings"
1,7,2,1,"2,3",2
2,9,1,1,"1,3",2
3,6,2,1,"1,2",2
4,6,1,2,NA,0
5,2,1,3,NA,0
6,2,2,4,"7",1
7,7,1,4,"6",1
8,6,2,5,"9",1
9,3,2,5,"8",1
10,8,1,6,NA,0
11,1,2,7,"12",1
12,7,1,7,"11",1
13,9,2,8,"14,15",2
14,2,1,8,"13,15",2
15,6,1,8,"13,14",2
16,8,2,9,"17",1
17,9,1,9,"16",1
18,7,2,10,NA,0
19,4,2,11,NA,0
20,1,2,12,NA,0
21,1,1,13,NA,0
22,7,1,14,"23",1
23,2,2,14,"22",1
24,2,1,15,NA,0
25,7,2,16,"26,27,28",3
26,5,2,16,"25,27,28",3
27,9,2,16,"25,26,28",3
28,4,2,16,"25,26,27",3
29,4,1,17,"30",1
30,2,2,17,"29",1
31,7,2,18,"32",1
32,3,1,18,"31",1
33,7,2,19,NA,0
34,8,2,20,NA,0
35,7,1,21,NA,0
36,6,1,22,NA,0
37,6,1,23,"38",1
38,4,2,23,"37",1
39,6,1,24,NA,0
40,1,1,25,"41",1
41,1,2,25,"40",1
42,1,1,26,NA,0
43,1,2,27,"44,45",2
44,2,1,27,"43,45",2
45,6,2,27,"43,44",2
46,9,2,28,NA,0
47,2,2,29,"48",1
48,1,1,29,"47",1
49,1,1,30,NA,0
50,5,2,31,NA,0
51,7,1,32,NA,0
52,3,2,33,NA,0
53,4,1,34,"54",1
54,2,2,34,"53",1
55,8,1,35,NA,0
56,7,2,36,"57",1
57,5,1,36,"56",1
58,9,1,37,NA,0
59,3,1,38,"60",1
60,6,2,38,"59",1
61,7,2,39,"62",1
62,2,2,39,"61",1
63,4,1,40,NA,0
64,9,2,41,NA,0
65,1,1,42,NA,0
66,1,1,43,NA,0
67,7,2,44,"68",1
68,5,2,44,"67",1
69,9,1,45,NA,0
70,4,1,46,"71",1
71,5,2,46,"70",1
72,8,2,47,"73",1
73,6,1,47,"72",1
74,4,2,48,"75",1
75,3,2,48,"74",1
76,2,1,49,"77",1
77,1,1,49,"76",1
78,8,1,50,NA,0
79,6,2,51,NA,0
80,5,2,52,NA,0
81,3,1,53,NA,0
82,1,1,54,NA,0
83,5,2,55,NA,0
84,9,1,56,NA,0
85,3,1,57,NA,0
86,4,1,58,"87",1
87,6,2,58,"86",1
88,3,2,59,"89,90",2
89,7,1,59,"88,90",2
90,9,2,59,"88,89",2
91,5,1,60,NA,0
92,3,1,61,"93",1
93,6,2,61,"92",1
94,1,2,62,"95",1
95,9,1,62,"94",1
96,1,2,63,NA,0
97,3,2,64,"98",1
98,4,1,64,"97",1
99,9,2,65,"100,101",2
100,6,2,65,"99,101",2
101,6,2,65,"99,100",2
102,3,1,66,NA,0
103,5,1,67,NA,0
104,2,1,68,NA,0
105,2,1,69,NA,0
106,8,2,70,NA,0
107,2,1,71,"108",1
108,6,2,71,"107",1
109,2,1,72,NA,0
110,2,1,73,NA,0
111,9,1,74,"112",1
112,9,1,74,"111",1
113,4,1,75,NA,0
114,1,1,76,"115,116",2
115,1,2,76,"114,116",2
116,2,1,76,"114,115",2
117,9,2,77,NA,0
118,9,1,78,NA,0
119,4,1,79,"120",1
120,3,1,79,"119",1
121,7,1,80,"122",1
122,2,1,80,"121",1
123,3,1,81,"124,125",2
124,5,1,81,"123,125",2
125,3,2,81,"123,124",2
126,5,1,82,NA,0
127,3,2,83,"128",1
128,9,2,83,"127",1
129,7,2,84,NA,0
130,5,2,85,NA,0
131,1,1,86,NA,0
132,5,2,87,NA,0
133,5,2,88,"134",1
134,8,2,88,"133",1
135,3,1,89,"136",1
136,8,1,89,"135",1
137,2,2,90,NA,0
138,9,1,91,NA,0
139,3,1,92,"140",1
140,7,1,92,"139",1
141,6,2,93,NA,0
142,7,1,94,"143,144,145",3
143,3,2,94,"142,144,145",3
144,2,2,94,"142,143,145",3
145,4,2,94,"142,143,144",3
146,8,2,95,"147",1
147,7,1,95,"146",1
148,8,2,96,NA,0
149,1,2,97,"150",1
150,1,1,97,"149",1
151,4,2,98,"152",1
152,9,2,98,"151",1
