"student_id","course","group","family_id","sibling_ids","num_siblings"
1,2,1,1,NA,0
2,9,2,2,"3",1
3,4,1,2,"2",1
4,7,2,3,"5,6",2
5,2,1,3,"4,6",2
6,3,3,3,"4,5",2
7,8,1,4,"8,9",2
8,7,3,4,"7,9",2
9,6,3,4,"7,8",2
10,2,3,5,"11",1
11,8,2,5,"10",1
12,7,1,6,"13,14,15",3
13,7,2,6,"12,14,15",3
14,9,1,6,"12,13,15",3
15,9,1,6,"12,13,14",3
16,8,2,7,"17",1
17,7,2,7,"16",1
18,2,2,8,"19,20,21,22,23,24",6
19,8,1,8,"18,20,21,22,23,24",6
20,7,3,8,"18,19,21,22,23,24",6
21,2,1,8,"18,19,20,22,23,24",6
22,3,1,8,"18,19,20,21,23,24",6
23,3,2,8,"18,19,20,21,22,24",6
24,8,1,8,"18,19,20,21,22,23",6
25,2,1,9,"26,27,28",3
26,5,1,9,"25,27,28",3
27,4,1,9,"25,26,28",3
28,3,1,9,"25,26,27",3
29,3,1,10,"30",1
30,2,3,10,"29",1
31,3,3,11,"32,33,34",3
32,7,1,11,"31,33,34",3
33,9,3,11,"31,32,34",3
34,2,2,11,"31,32,33",3
35,8,3,12,NA,0
36,5,2,13,"37",1
37,8,2,13,"36",1
38,1,2,14,"39,40,41,42,43,44,45",7
39,6,3,14,"38,40,41,42,43,44,45",7
40,7,1,14,"38,39,41,42,43,44,45",7
41,1,3,14,"38,39,40,42,43,44,45",7
42,8,3,14,"38,39,40,41,43,44,45",7
43,9,1,14,"38,39,40,41,42,44,45",7
44,2,1,14,"38,39,40,41,42,43,45",7
45,6,2,14,"38,39,40,41,42,43,44",7
46,3,2,15,NA,0
47,2,3,16,"48",1
48,8,1,16,"47",1
49,1,1,17,NA,0
50,1,3,18,"51",1
51,4,1,18,"50",1
52,5,2,19,"53,54",2
53,2,1,19,"52,54",2
54,6,1,19,"52,53",2
55,8,1,20,NA,0
56,5,2,21,NA,0
57,4,2,22,"58,59",2
58,8,3,22,"57,59",2
59,6,3,22,"57,58",2
60,7,2,23,NA,0
61,5,1,24,NA,0
62,1,2,25,"63,64",2
63,7,3,25,"62,64",2
64,4,3,25,"62,63",2
65,7,3,26,"66",1
66,9,3,26,"65",1
67,8,1,27,NA,0
68,9,2,28,"69,70,71,72,73,74",6
69,2,3,28,"68,70,71,72,73,74",6
70,8,3,28,"68,69,71,72,73,74",6
71,9,3,28,"68,69,70,72,73,74",6
72,7,3,28,"68,69,70,71,73,74",6
73,4,1,28,"68,69,70,71,72,74",6
74,7,2,28,"68,69,70,71,72,73",6
75,4,2,29,"76",1
76,4,1,29,"75",1
77,1,3,30,"78",1
78,5,2,30,"77",1
79,7,3,31,"80",1
80,4,1,31,"79",1
81,9,3,32,"82,83",2
82,5,3,32,"81,83",2
83,6,1,32,"81,82",2
84,1,1,33,"85,86,87,88,89",5
85,6,2,33,"84,86,87,88,89",5
86,3,2,33,"84,85,87,88,89",5
87,8,1,33,"84,85,86,88,89",5
88,5,3,33,"84,85,86,87,89",5
89,9,2,33,"84,85,86,87,88",5
90,2,1,34,"91,92,93",3
91,2,3,34,"90,92,93",3
92,6,1,34,"90,91,93",3
93,7,1,34,"90,91,92",3
94,8,2,35,NA,0
95,4,3,36,"96,97",2
96,8,3,36,"95,97",2
97,5,1,36,"95,96",2
98,8,2,37,NA,0
99,5,1,38,NA,0
100,1,3,39,"101",1
101,8,2,39,"100",1
102,6,3,40,"103",1
103,8,1,40,"102",1
104,7,3,41,"105",1
105,3,2,41,"104",1
106,8,3,42,"107",1
107,6,3,42,"106",1
108,3,3,43,NA,0
